timestamp,cluster,nodes_owned,nodes_borrowed,nodes_offered,nodes_cur_cap,nodes_inuse,nodes_indemand,jobs_waiting,jobs_running,jobs_done,jobs_rerun,cores_owned,cores_cur_cap,cores_inuse,cores_indemand
269,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
270,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
271,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
272,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
273,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
274,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
275,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
276,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
277,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
278,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
279,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
280,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
281,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
282,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
283,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
284,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
285,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
286,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
287,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
288,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
289,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
290,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
291,hpc_main,49,0,0,49,1,0,0,1,0,0,1176,1176,24,NA
