start_time,lifespan,cores,job_id
16667,635,1,25827_1
16667,395,1,25829_1
16670,878,1,25833_1
16672,283,1,25840_1
16672,283,1,25840_2
16672,819,1,25844_1
16675,643,1,25854_1
16697,859,1,25905_1
16704,240,1,25930_1
16704,240,1,25930_2
16704,240,1,25930_3
16704,525,1,25932_1
16704,525,1,25932_2
16704,525,1,25932_3
16704,644,1,25935_1
16704,644,1,25935_2
16704,644,1,25935_3
16708,969,1,25938_1
16719,3192,1,25968_1
16723,548,1,25981_1
16743,420,1,26003_1
16743,2720,1,26005_1
16746,2094,1,26011_1
16748,933,1,26014_1
16748,1812,1,26017_1
16775,2117,1,26114_1
16775,735,1,26117_1
16791,283,1,26149_1
16791,320,1,26152_1
16833,974,1,26305_1
16833,642,1,26308_1
16833,499,1,26311_1
16833,469,1,26313_1
16833,621,1,26316_1
16833,2107,1,26319_1
16833,2107,1,26319_2
16833,2107,1,26319_3
16833,2107,1,26319_4
16835,345,1,26321_1
16835,747,1,26324_1
16852,245,1,26369_1
16859,806,1,26381_1
16863,1989,1,26399_1
16863,1989,1,26399_2
16863,1989,1,26399_3
16863,1989,1,26399_4
16863,1989,1,26401_1
16863,1989,1,26401_2
16863,1989,1,26401_3
16863,1989,1,26401_4
16863,1989,1,26404_1
16863,1989,1,26404_2
16863,1989,1,26404_3
16863,1989,1,26404_4
16863,1989,1,26407_1
16863,1989,1,26407_2
16863,1989,1,26407_3
16863,1989,1,26407_4
16865,1987,1,26409_1
16865,1987,1,26409_2
16865,1987,1,26409_3
16865,1987,1,26409_4
16873,1050,1,26436_1
16873,392,1,26439_1
16873,595,1,26441_1
16873,943,1,26444_1
16873,993,1,26447_1
16874,388,1,26451_1
16874,477,1,26454_1
16874,633,1,26457_1
16874,988,1,26459_1
16877,563,1,26463_1
16877,936,1,26466_1
16877,380,1,26468_1
16877,800,1,26471_1
16885,684,1,26512_1
16888,1018,1,26514_1
16888,424,1,26517_1
16888,1051,1,26520_1
16888,527,1,26522_1
16888,619,1,26525_1
16892,430,1,26528_1
16892,763,1,26530_1
16899,758,1,26578_1
16899,797,1,26581_1
16899,606,1,26583_1
16906,1000,1,26588_1
16930,1010,1,26643_1
16932,535,1,26648_1
16938,510,1,26663_1
16938,946,1,26666_1
16938,946,1,26666_2
16944,390,1,26668_1
16947,1272,1,26671_1
16947,532,1,26674_1
16947,1043,1,26676_1
16954,531,1,26679_1
16954,531,1,26679_2
16954,531,1,26679_3
16954,838,1,26682_1
16954,838,1,26682_2
16954,838,1,26682_3
16954,854,1,26684_1
16954,854,1,26684_2
16954,854,1,26684_3
16954,520,1,26687_1
16954,560,1,26690_1
16954,610,1,26692_1
16959,370,1,26695_1
16959,754,1,26698_1
16959,770,1,26700_1
16959,791,1,26703_1
16959,791,1,26703_2
16969,764,1,26706_1
16969,987,1,26708_1
16969,987,1,26708_2
16979,744,1,26730_1
16979,1572,1,26733_1
16986,496,1,26735_1
16986,381,1,26738_1
17000,573,1,26744_1
17049,295,1,26834_1
17049,325,1,26837_1
17049,338,1,26839_1
17049,348,1,26842_1
17049,369,1,26845_1
17049,398,1,26847_1
17061,796,1,26871_1
17103,488,1,26965_1
17111,458,1,26970_1
17111,402,1,26973_1
17164,202,1,27083_1
17164,202,1,27083_2
17164,202,1,27083_3
17164,202,1,27083_4
17182,7706,1,27106_1
17182,7706,1,27106_2
17182,7706,1,27106_3
17182,7706,1,27106_4
17183,714,1,27108_1
17185,7673,1,27120_1
17185,7673,1,27120_2
17185,7673,1,27120_3
17185,7673,1,27120_4
17189,215,1,27143_1
17189,412,1,27149_1
17189,1117,1,27152_1
17189,1117,1,27152_2
17189,926,1,27154_1
17189,926,1,27154_2
17196,382,1,27168_1
17199,323,1,27172_1
17200,7688,1,27180_1
17200,7688,1,27180_2
17200,7688,1,27180_3
17200,7688,1,27180_4
17203,7656,1,27184_1
17203,7656,1,27184_2
17203,7656,1,27184_3
17203,7656,1,27184_4
17229,7659,1,27197_1
17229,7659,1,27197_2
17229,7659,1,27197_3
17229,7659,1,27197_4
17229,7630,1,27199_1
17229,7630,1,27199_2
17229,7630,1,27199_3
17229,7630,1,27199_4
17229,7630,1,27202_1
17229,7630,1,27202_2
17229,7630,1,27202_3
17229,7630,1,27202_4
17229,7630,1,27205_1
17229,7630,1,27205_2
17229,7630,1,27205_3
17229,7630,1,27205_4
17229,7659,1,27207_1
17229,7659,1,27207_2
17229,7659,1,27207_3
17229,7659,1,27207_4
17237,326,1,27210_1
17243,227,1,27236_1
17267,289,1,27294_1
17267,318,1,27297_1
17277,650,1,27317_1
17277,991,1,27319_1
17277,991,1,27319_2
17283,306,1,27326_1
17285,360,1,27329_1
17288,617,1,27332_1
17312,808,1,27344_1
17312,344,1,27346_1
17312,2298,1,27349_1
17312,2298,1,27349_2
17312,2298,1,27349_3
17312,2298,1,27349_4
17315,433,1,27352_1
17315,554,1,27355_1
17315,335,1,27358_1
17317,498,1,27361_1
17318,434,1,27368_1
17330,605,1,27398_1
17330,858,1,27401_1
17343,380,1,27414_1
17343,505,1,27417_1
17343,982,1,27420_1
17343,661,1,27422_1
17348,194,1,27425_1
17353,7535,1,27438_1
17353,7535,1,27438_2
17353,7535,1,27438_3
17353,7535,1,27438_4
17353,920,1,27440_1
17353,411,1,27443_1
17353,863,1,27446_1
17355,583,1,27448_1
17356,1019,1,27451_1
17394,823,1,27523_1
17400,2472,1,27537_1
17400,2472,1,27537_2
17400,2472,1,27537_3
17400,2472,1,27537_4
17413,346,1,27555_1
17418,325,1,27564_1
17420,665,1,27567_1
17424,329,1,27570_1
17424,1176,1,27572_1
17424,821,1,27575_1
17429,2558,1,27583_1
17429,455,1,27589_1
17441,357,1,27593_1
17441,338,1,27596_1
17441,440,1,27598_1
17450,244,1,27607_1
17450,244,1,27607_2
17450,244,1,27607_3
17450,244,1,27607_4
17454,775,1,27616_1
17459,449,1,27626_1
17473,319,1,27657_1
17482,379,1,27660_1
17482,467,1,27662_1
17482,317,1,27665_1
17489,765,1,27681_1
17511,509,1,27695_1
17511,837,1,27698_1
17519,602,1,27716_1
17519,358,1,27718_1
17519,520,1,27721_1
17526,1177,1,27743_1
17526,1177,1,27743_2
17529,701,1,27745_1
17529,591,1,27748_1
17529,734,1,27751_1
17533,600,1,27753_1
17533,789,1,27756_1
17544,291,1,27780_1
17555,643,1,27793_1
17570,19359,1,27816_1
17570,19359,1,27816_2
17570,1652,1,27819_1
17570,1652,1,27819_2
17570,1652,1,27819_3
17570,1652,1,27819_4
17573,1490,1,27821_1
17587,1237,1,27850_1
17587,3054,1,27853_1
17587,7301,1,27855_1
17587,7301,1,27855_2
17587,7301,1,27855_3
17587,7301,1,27855_4
17587,19342,1,27858_1
17587,19342,1,27858_2
17587,3085,1,27861_1
17587,3085,1,27861_2
17587,3085,1,27861_3
17587,594,1,27863_1
17605,697,1,27888_1
17623,618,1,27904_1
17664,676,1,27951_1
17664,721,1,27953_1
17664,7195,1,27956_1
17664,7195,1,27956_2
17664,7195,1,27956_3
17664,7195,1,27956_4
17664,444,1,27959_1
17676,198,1,27979_1
17706,230,1,28052_1
17797,332,1,28196_1
17803,2869,1,28199_1
17803,2869,1,28199_2
17803,2869,1,28199_3
17806,318,1,28201_1
17818,1602,1,28221_1
17818,1602,1,28221_2
17818,1602,1,28221_3
17818,1602,1,28221_4
17818,668,1,28223_1
17822,3449,1,28226_1
17828,704,1,28229_1
17834,308,1,28235_1
17923,2611,1,28310_1
17923,2611,1,28310_2
17923,2611,1,28310_3
17923,2611,1,28310_4
17923,2611,1,28310_5
17923,2611,1,28310_6
17934,373,1,28313_1
17934,276,1,28316_1
17934,729,1,28318_1
17940,486,1,28322_1
17940,486,1,28322_2
17940,554,1,28325_1
17940,554,1,28325_2
17940,528,1,28327_1
17940,528,1,28327_2
17948,308,1,28330_1
17948,918,1,28333_1
17948,292,1,28339_1
17953,1097,1,28342_1
17953,1097,1,28342_2
17959,226,1,28348_1
18005,260,1,28365_1
18005,260,1,28365_2
18005,260,1,28365_3
18005,260,1,28365_4
18010,506,1,28371_1
18026,662,1,28374_1
18035,235,1,28377_1
18175,260,1,28477_1
18206,6682,1,28505_1
18206,6682,1,28505_2
18206,6682,1,28505_3
18206,6682,1,28505_4
18206,2465,1,28508_1
18206,2465,1,28508_2
18206,2465,1,28508_3
18228,6631,1,28510_1
18228,6631,1,28510_2
18228,6631,1,28510_3
18228,6631,1,28510_4
18228,1820,1,28513_1
18228,2892,1,28516_1
18228,3328,1,28518_1
18228,856,1,28521_1
18228,2444,1,28524_1
18228,2444,1,28524_2
18228,2444,1,28524_3
18228,2444,1,28526_1
18228,2444,1,28526_2
18228,2444,1,28526_3
18237,504,1,28530_1
18237,220,1,28534_1
18249,244,1,28539_1
18254,2418,1,28549_1
18254,2418,1,28549_2
18254,2418,1,28549_3
18262,249,1,28553_1
18270,1250,1,28560_1
18270,2247,1,28563_1
18270,798,1,28565_1
18270,2402,1,28569_1
18270,2402,1,28569_2
18270,2402,1,28569_3
18279,5542,1,28574_1
18279,5285,1,28576_1
18295,3826,1,28580_1
18309,4896,1,28587_1
18319,1521,1,28589_1
18319,1521,1,28589_2
18319,1521,1,28589_3
18319,1521,1,28589_4
18327,1683,1,28592_1
18327,2344,1,28595_1
18327,2344,1,28595_2
18327,2344,1,28595_3
18340,271,1,28604_1
18340,271,1,28604_2
18340,271,1,28604_3
18340,271,1,28604_4
18362,2310,1,28607_1
18362,2310,1,28607_2
18362,2310,1,28607_3
18369,219,1,28610_1
18420,245,1,28645_1
18420,232,1,28648_1
18428,513,1,28652_1
18428,195,1,28655_1
18487,217,1,28689_1
18492,2150,1,28691_1
18492,2538,1,28694_1
18502,233,1,28697_1
18502,418,1,28699_1
18517,182,1,28709_1
18522,1961,1,28715_1
18522,3158,1,28717_1
18542,2130,1,28720_1
18542,2130,1,28720_2
18542,2130,1,28720_3
18546,2736,1,28723_1
18550,1250,1,28725_1
18550,1250,1,28725_2
18550,434,1,28728_1
18550,427,1,28735_1
18584,318,1,28764_1
18584,271,1,28771_1
18613,207,1,28820_1
18644,427,1,28827_1
18644,427,1,28827_2
18644,427,1,28827_3
18644,427,1,28827_4
18652,190,1,28834_1
18667,304,1,28840_1
18667,581,1,28842_1
18667,581,1,28842_2
18667,581,1,28842_3
18667,581,1,28842_4
18678,276,1,28846_1
18678,276,1,28846_2
18678,276,1,28846_3
18678,276,1,28846_4
18688,238,1,28853_1
18696,4894,1,28859_1
18723,192,1,28865_1
18748,215,1,28884_1
18797,404,1,28895_1
18797,404,1,28895_2
18797,404,1,28895_3
18797,404,1,28895_4
18805,188,1,28904_1
18805,466,1,28910_1
18805,667,1,28913_1
18831,504,1,28917_1
18839,259,1,28927_1
18852,200,1,28930_1
18852,200,1,28930_2
18852,200,1,28930_3
18852,200,1,28930_4
18852,200,1,28935_1
18852,200,1,28935_2
18852,200,1,28935_3
18852,200,1,28935_4
18866,201,1,28942_1
18882,580,1,28944_1
18882,580,1,28944_2
18909,213,1,28957_1
18934,237,1,28965_1
18988,198,1,29007_1
18988,220,1,29014_1
19047,582,1,29052_1
19065,200,1,29070_1
19084,219,1,29118_1
19098,213,1,29138_1
19112,261,1,29163_1
19112,1165,1,29168_1
19188,513,1,29245_1
19199,758,1,29279_1
19199,758,1,29279_2
19289,300,1,29411_1
19289,376,1,29413_1
19289,227,1,29416_1
19334,193,1,29460_1
19371,266,1,29566_1
19595,207,1,29757_1
19623,1049,1,29831_1
19623,1049,1,29831_2
19623,1049,1,29831_3
19625,1809,1,29834_1
19625,1609,1,29838_1
19625,1609,1,29838_2
19625,1609,1,29838_3
19625,1609,1,29838_4
19625,1493,1,29841_1
19625,635,1,29844_1
19629,1043,1,29847_1
19629,1043,1,29847_2
19629,1043,1,29847_3
19657,300,1,29962_1
19657,486,1,29965_1
19676,569,1,29998_1
19823,204,1,30303_1
19880,537,1,30400_1
19880,537,1,30400_2
19880,491,1,30403_1
19880,789,1,30406_1
19907,223,1,30475_1
19949,311,1,30552_1
19949,455,1,30555_1
19981,477,1,30624_1
19991,198,1,30641_1
20060,238,1,30737_1
20060,480,1,30739_1
20096,2276,1,30831_1
20096,2276,1,30831_2
20096,2276,1,30831_3
20096,2276,1,30831_4
20096,2276,1,30831_5
20096,2276,1,30831_6
20124,325,1,30915_1
20124,504,1,30918_1
20124,999,1,30921_1
20139,290,1,30943_1
20139,468,1,30946_1
20143,236,1,30949_1
20149,219,1,30956_1
20169,751,1,30979_1
20169,751,1,30979_2
20271,321,1,31193_1
20291,183,1,31207_1
20408,1079,1,31356_1
20408,573,1,31360_1
20446,498,1,31433_1
20503,503,1,31492_1
20519,8526,1,31520_1
20519,8526,1,31520_2
20519,8526,1,31520_3
20519,8526,1,31520_4
20519,645,1,31522_1
20586,196,1,31642_1
20594,1200,1,31655_1
20824,413,1,32024_1
20824,645,1,32027_1
20885,190,1,32097_1
20909,507,1,32142_1
21098,182,1,32430_1
21214,307,1,32662_1
21214,307,1,32662_2
21214,307,1,32662_3
21223,348,1,32666_1
21275,863,1,32769_1
21275,863,1,32769_2
21275,1306,1,32771_1
21275,408,1,32792_1
21275,501,1,32795_1
21290,743,1,32799_1
21290,743,1,32799_2
21300,554,1,32823_1
21304,211,1,32826_1
21310,572,1,32828_1
21310,572,1,32828_2
21310,780,1,32834_1
21310,508,1,32838_1
21339,458,1,32904_1
21568,197,1,33309_1
21650,593,1,33410_1
21650,593,1,33410_2
21663,904,1,33422_1
21663,904,1,33422_2
21663,812,1,33429_1
21663,525,1,33432_1
21706,214,1,33479_1
21706,551,1,33482_1
21731,379,1,33555_1
21731,634,1,33557_1
21744,467,1,33562_1
21772,211,1,33616_1
21772,211,1,33616_2
21772,211,1,33616_3
21772,211,1,33616_4
21772,342,1,33618_1
21902,567,1,33919_1
21902,588,1,33922_1
21917,446,1,33924_1
21953,8730,1,33964_1
21953,584,1,33967_1
21965,426,1,33979_1
21992,1351,1,34021_1
21992,1351,1,34021_2
22021,2046,1,34089_1
22021,1527,1,34093_1
22021,1240,1,34096_1
22034,1299,1,34099_1
22034,1299,1,34099_2
22034,1299,1,34099_3
22034,1299,1,34099_4
22066,1185,1,34153_1
22066,1185,1,34153_2
22066,1185,1,34153_3
22066,1185,1,34153_4
22066,399,1,34159_1
22066,439,1,34162_1
22116,738,1,34230_1
22150,554,1,34284_1
22150,554,1,34284_2
22150,742,1,34287_1
22200,730,1,34383_1
22200,730,1,34383_2
22200,436,1,34388_1
22243,487,1,34496_1
22248,501,1,34504_1
22279,490,1,34543_1
22279,490,1,34543_2
22279,660,1,34557_1
22279,327,1,34559_1
22310,884,1,34588_1
22310,884,1,34588_2
22322,1576,1,34607_1
22322,1576,1,34607_2
22322,1738,1,34609_1
22322,477,1,34612_1
22358,510,1,34687_1
22370,612,1,34692_1
22511,1789,1,35042_1
22511,564,1,35068_1
22519,664,1,35070_1
22519,664,1,35070_2
22519,787,1,35076_1
22519,606,1,35079_1
22541,1671,1,35124_1
22541,1671,1,35124_2
22541,779,1,35129_1
22547,250,1,35133_1
22547,250,1,35133_2
22547,250,1,35133_3
22547,250,1,35133_4
22547,481,1,35135_1
22590,681,1,35286_1
22611,1404,1,35313_1
22611,1404,1,35313_2
22611,1404,1,35313_3
22611,1404,1,35313_4
22673,292,1,35458_1
22673,301,1,35461_1
22673,304,1,35463_1
22673,328,1,35466_1
22673,492,1,35469_1
22673,565,1,35471_1
22673,691,1,35474_1
22673,806,1,35477_1
22673,833,1,35479_1
22673,880,1,35482_1
22673,339,1,35485_1
22673,1267,1,35487_1
22673,308,1,35490_1
22673,526,1,35493_1
22673,906,1,35495_1
22673,785,1,35498_1
22675,332,1,35501_1
22675,695,1,35503_1
22675,337,1,35506_1
22675,362,1,35509_1
22675,450,1,35511_1
22675,702,1,35514_1
22675,846,1,35517_1
22675,986,1,35519_1
22676,336,1,35522_1
22676,365,1,35525_1
22676,378,1,35527_1
22676,397,1,35530_1
22676,538,1,35533_1
22676,554,1,35535_1
22676,747,1,35538_1
22676,814,1,35541_1
22676,830,1,35543_1
22677,272,1,35546_1
22677,320,1,35549_1
22677,535,1,35551_1
22677,833,1,35554_1
22694,409,1,35571_1
22694,1713,1,35573_1
22695,278,1,35592_1
22979,468,1,36077_1
22988,1540,1,36082_1
23172,294,1,36334_1
23172,308,1,36337_1
23172,344,1,36340_1
23172,393,1,36342_1
23172,353,1,36347_1
23174,310,1,36362_1
23178,741,1,36365_1
23178,741,1,36365_2
23178,1462,1,36368_1
23229,215,1,36439_1
23229,288,1,36445_1
23229,309,1,36447_1
23229,472,1,36450_1
23312,799,1,36690_1
23314,287,1,36692_1
23314,771,1,36695_1
23323,816,1,36722_1
23328,350,1,36729_1
23328,404,1,36732_1
23328,922,1,36735_1
23337,1282,1,36742_1
23337,612,1,36745_1
23337,1064,1,36748_1
23337,1124,1,36750_1
23337,264,1,36753_1
23412,1445,1,36982_1
23473,432,1,37051_1
23473,468,1,37053_1
23473,676,1,37056_1
23473,333,1,37059_1
23473,350,1,37061_1
23473,380,1,37064_1
23473,474,1,37067_1
23473,553,1,37069_1
23473,586,1,37072_1
23496,733,1,37095_1
23496,733,1,37095_2
23496,733,1,37095_3
23496,733,1,37095_4
23505,2828,1,37097_1
23516,221,1,37114_1
23520,710,1,37124_1
23520,710,1,37124_2
23520,710,1,37124_3
23520,710,1,37124_4
23537,215,1,37138_1
23543,686,1,37142_1
23543,686,1,37142_2
23543,686,1,37142_3
23543,686,1,37142_4
23546,217,1,37146_1
23693,235,1,37380_1
23693,274,1,37389_1
23693,307,1,37392_1
23693,318,1,37395_1
23693,190,1,37399_1
23734,551,1,37458_1
23734,551,1,37458_2
23734,459,1,37460_1
23734,520,1,37463_1
23734,553,1,37466_1
23734,613,1,37468_1
23734,494,1,37471_1
23751,496,1,37499_1
23755,214,1,37506_1
23760,193,1,37540_1
23760,207,1,37546_1
23768,1096,1,37591_1
23777,560,1,37612_1
23777,1105,1,37614_1
23777,525,1,37619_1
23780,321,1,37632_1
23780,506,1,37634_1
23786,319,1,37656_1
23804,379,1,37715_1
23812,1215,1,37720_1
23815,291,1,37724_1
23815,887,1,37727_1
23815,743,1,37729_1
23962,327,1,37970_1
23968,240,1,37990_1
24063,254,1,38287_1
24063,326,1,38298_1
24063,350,1,38300_1
24063,312,1,38306_1
24063,330,1,38308_1
24063,394,1,38311_1
24063,435,1,38314_1
24063,595,1,38316_1
24064,1069,1,38319_1
24146,302,1,38628_1
24146,346,1,38631_1
24146,355,1,38634_1
24146,374,1,38636_1
24150,453,1,38645_1
24151,284,1,38650_1
24151,325,1,38653_1
24151,354,1,38655_1
24151,391,1,38658_1
24151,477,1,38661_1
24153,202,1,38663_1
24172,305,1,38688_1
24172,350,1,38690_1
24172,433,1,38693_1
24183,334,1,38775_1
24183,338,1,38777_1
24183,413,1,38781_1
24189,616,1,38838_1
24208,279,1,38853_1
24212,369,1,38856_1
24212,308,1,38858_1
24216,544,1,38861_1
24228,976,1,38894_1
24228,976,1,38894_2
24228,976,1,38894_3
24228,976,1,38894_4
24228,976,1,38896_1
24228,976,1,38896_2
24228,976,1,38896_3
24228,976,1,38896_4
24228,976,1,38899_1
24228,976,1,38899_2
24228,976,1,38899_3
24228,976,1,38899_4
24228,976,1,38902_1
24228,976,1,38902_2
24228,976,1,38902_3
24228,976,1,38902_4
24228,976,1,38904_1
24228,976,1,38904_2
24228,976,1,38904_3
24228,976,1,38904_4
24228,976,1,38907_1
24228,976,1,38907_2
24228,976,1,38907_3
24228,976,1,38907_4
24228,976,1,38910_1
24228,976,1,38910_2
24228,976,1,38910_3
24228,976,1,38910_4
24228,976,1,38912_1
24228,976,1,38912_2
24228,976,1,38912_3
24228,976,1,38912_4
24228,976,1,38915_1
24228,976,1,38915_2
24228,976,1,38915_3
24228,976,1,38915_4
24228,976,1,38918_1
24228,976,1,38918_2
24228,976,1,38918_3
24228,976,1,38918_4
24228,976,1,38920_1
24228,976,1,38920_2
24228,976,1,38920_3
24228,976,1,38920_4
24231,453,1,38940_1
24231,453,1,38940_2
24231,529,1,38943_1
24231,529,1,38943_2
24231,549,1,38945_1
24231,549,1,38945_2
24235,1118,1,38948_1
24235,1118,1,38948_2
24235,424,1,38951_1
24235,424,1,38951_2
24235,496,1,38953_1
24235,496,1,38953_2
24235,758,1,38956_1
24235,758,1,38956_2
24235,885,1,38959_1
24235,885,1,38959_2
24235,899,1,38961_1
24235,899,1,38961_2
24243,536,1,38964_1
24253,629,1,39007_1
24257,947,1,39009_1
24257,947,1,39009_2
24257,947,1,39009_3
24257,947,1,39009_4
24272,932,1,39049_1
24272,932,1,39049_2
24272,932,1,39049_3
24272,932,1,39049_4
24272,932,1,39052_1
24272,932,1,39052_2
24272,932,1,39052_3
24272,932,1,39052_4
24281,317,1,39057_1
24293,447,1,39069_1
24297,3576,1,39074_1
24297,3576,1,39074_2
24297,482,1,39076_1
24297,482,1,39076_2
24306,555,1,39098_1
24306,555,1,39098_2
24310,474,1,39101_1
24310,474,1,39101_2
24310,593,1,39103_1
24310,593,1,39103_2
24310,764,1,39106_1
24310,764,1,39106_2
24310,803,1,39109_1
24310,803,1,39109_2
24318,586,1,39111_1
24318,586,1,39111_2
24324,524,1,39114_1
24324,524,1,39114_2
24328,429,1,39117_1
24328,429,1,39117_2
24328,593,1,39119_1
24328,593,1,39119_2
24335,435,1,39122_1
24343,388,1,39137_1
24343,901,1,39139_1
24343,901,1,39139_2
24343,901,1,39139_3
24343,426,1,39147_1
24343,426,1,39147_2
24343,462,1,39149_1
24343,462,1,39149_2
24343,774,1,39152_1
24343,774,1,39152_2
24343,674,1,39161_1
24346,341,1,39163_1
24346,270,1,39167_1
24346,431,1,39176_1
24357,431,1,39179_1
24357,404,1,39187_1
24357,873,1,39204_1
24361,845,1,39207_1
24361,878,1,39210_1
24361,878,1,39210_2
24361,878,1,39210_3
24361,820,1,39212_1
24361,275,1,39216_1
24361,356,1,39219_1
24361,454,1,39227_1
24365,534,1,39230_1
24365,534,1,39230_2
24365,611,1,39233_1
24365,611,1,39233_2
24486,271,1,39361_1
24486,1282,1,39364_1
24486,1833,1,39366_1
24504,632,1,39370_1
24542,1876,1,39373_1
24582,201,1,39389_1
24593,413,1,39393_1
24609,2133,1,39396_1
24609,2133,1,39396_2
24619,2549,1,39400_1
24619,844,1,39402_1
24642,960,1,39406_1
24642,960,1,39406_2
24686,334,1,39460_1
24732,666,1,39512_1
24809,190,1,39666_1
24812,269,1,39673_1
24832,465,1,39735_1
24832,465,1,39735_2
24832,465,1,39735_3
24832,465,1,39735_4
24832,466,1,39738_1
24832,466,1,39738_2
24832,466,1,39738_3
24832,466,1,39738_4
24832,466,1,39740_1
24832,466,1,39740_2
24832,466,1,39740_3
24832,466,1,39740_4
24834,608,1,39743_1
24844,194,1,39804_1
24848,754,1,39829_1
24856,279,1,39835_1
24856,290,1,39841_1
24856,298,1,39843_1
24856,254,1,39849_1
24856,289,1,39854_1
24858,273,1,39862_1
24860,267,1,39865_1
24860,292,1,39870_1
24860,300,1,39873_1
24860,1341,1,39875_1
24908,212,1,40020_1
24908,212,1,40020_2
24909,212,1,40029_1
24909,212,1,40029_2
24915,635,1,40040_1
24945,249,1,40099_1
24945,249,1,40099_2
24945,249,1,40099_3
24952,250,1,40113_1
24952,250,1,40113_2
24961,314,1,40135_1
24961,314,1,40135_2
24961,233,1,40141_1
24961,233,1,40141_2
24963,259,1,40145_1
24963,259,1,40145_2
24964,231,1,40148_1
24964,231,1,40148_2
24969,227,1,40157_1
24990,478,1,40179_1
24990,593,1,40181_1
25002,288,1,40198_1
25003,350,1,40201_1
25010,302,1,40208_1
25010,302,1,40208_2
25012,491,1,40213_1
25019,345,1,40295_1
25021,574,1,40298_1
25021,555,1,40300_1
25021,568,1,40303_1
25021,568,1,40306_1
25021,580,1,40308_1
25021,756,1,40311_1
25024,682,1,40314_1
25048,499,1,40336_1
25048,499,1,40336_2
25091,526,1,40362_1
25091,526,1,40362_2
25091,526,1,40362_3
25091,526,1,40362_4
25091,526,1,40365_1
25091,526,1,40365_2
25091,526,1,40365_3
25091,526,1,40365_4
25091,526,1,40367_1
25091,526,1,40367_2
25091,526,1,40367_3
25091,526,1,40367_4
25091,526,1,40370_1
25091,526,1,40370_2
25091,526,1,40370_3
25091,526,1,40370_4
25096,214,1,40373_1
25096,214,1,40373_2
25096,261,1,40376_1
25098,1101,1,40436_1
25098,752,1,40438_1
25098,566,1,40441_1
25098,566,1,40441_2
25098,1491,1,40444_1
25098,195,1,40446_1
25103,273,1,40449_1
25103,580,1,40453_1
25103,607,1,40455_1
25103,607,1,40455_2
25103,3039,1,40458_1
25103,1366,1,40461_1
25103,792,1,40463_1
25108,509,1,40466_1
25108,509,1,40466_2
25108,509,1,40466_3
25108,509,1,40466_4
25111,258,1,40471_1
25116,501,1,40477_1
25116,501,1,40477_2
25116,501,1,40477_3
25116,501,1,40477_4
25122,268,1,40479_1
25129,261,1,40488_1
25134,297,1,40496_1
25182,398,1,40580_1
25182,398,1,40580_2
25194,325,1,40585_1
25194,325,1,40585_2
25259,328,1,40769_1
25259,328,1,40769_2
25267,185,1,40799_1
25267,185,1,40799_2
25267,452,1,40801_1
25267,452,1,40801_2
25267,452,1,40801_3
25267,452,1,40801_4
25270,448,1,40810_1
25270,448,1,40810_2
25270,448,1,40810_3
25270,448,1,40810_4
25274,182,1,40816_1
25274,182,1,40816_2
25310,662,1,40873_1
25310,662,1,40873_2
25369,321,1,40920_1
25369,336,1,40923_1
25369,431,1,40926_1
25369,476,1,40928_1
25369,634,1,40931_1
25386,271,1,40939_1
25401,1630,1,40941_1
25408,376,1,40954_1
25408,397,1,40957_1
25408,440,1,40959_1
25408,657,1,40962_1
25408,943,1,40965_1
25424,414,1,40967_1
25468,272,1,40975_1
25468,272,1,40975_2
25468,272,1,40975_3
25468,272,1,40975_4
25481,2060,1,40978_1
25481,955,1,40980_1
25481,459,1,40983_1
25493,183,1,40990_1
25506,859,1,40992_1
25506,938,1,40995_1
25506,968,1,40998_1
25506,852,1,41000_1
25506,898,1,41003_1
25506,938,1,41006_1
25506,941,1,41008_1
25506,953,1,41011_1
25506,984,1,41014_1
25509,822,1,41016_1
25509,849,1,41019_1
25509,1018,1,41022_1
25509,1152,1,41024_1
25509,968,1,41027_1
25509,1008,1,41030_1
25509,1026,1,41032_1
25509,1125,1,41035_1
25509,1163,1,41038_1
25509,945,1,41040_1
25509,975,1,41043_1
25514,1513,1,41046_1
25514,1431,1,41048_1
25514,633,1,41051_1
25514,1972,1,41054_1
25514,1972,1,41054_2
25534,303,1,41075_1
25534,389,1,41078_1
25540,16013,1,41094_1
25540,16522,1,41097_1
25540,13943,1,41100_1
25540,15717,1,41102_1
25543,17795,1,41105_1
25574,595,1,41113_1
25592,520,1,41125_1
25605,426,1,41162_1
25605,1011,1,41165_1
25605,464,1,41167_1
25605,2114,1,41170_1
25714,464,1,41429_1
25714,651,1,41432_1
25714,1070,1,41436_1
25714,1070,1,41436_2
25714,1070,1,41436_3
25714,964,1,41438_1
25714,964,1,41438_2
25720,9676,1,41442_1
25720,9676,1,41442_2
25720,9676,1,41442_3
25720,9676,1,41442_4
25720,9677,1,41445_1
25720,9677,1,41445_2
25720,9677,1,41445_3
25720,9677,1,41445_4
25720,9677,1,41447_1
25720,9677,1,41447_2
25720,9677,1,41447_3
25720,9677,1,41447_4
25720,9677,1,41450_1
25720,9677,1,41450_2
25720,9677,1,41450_3
25720,9677,1,41450_4
25720,9677,1,41453_1
25720,9677,1,41453_2
25720,9677,1,41453_3
25720,9677,1,41453_4
25720,9677,1,41455_1
25720,9677,1,41455_2
25720,9677,1,41455_3
25720,9677,1,41455_4
25720,9677,1,41458_1
25720,9677,1,41458_2
