timestamp,nodes_owned,nodes_cur_cap,nodes_in_use,nodes_indemand,jobs_waiting,jobs_running,jobs_completed,jobs_cancelled,jobs_failed
8257,49,49,1,0,0,1,135,0,0
8268,49,49,1,0,0,1,135,0,0
8278,49,49,1,0,0,1,135,0,0
8289,49,49,1,0,0,1,135,0,0
8300,49,49,1,0,0,1,135,0,0
8311,49,49,1,0,0,1,135,0,0
8321,49,49,1,0,0,1,135,0,0
8332,49,49,1,0,0,1,135,0,0
8343,49,49,1,0,0,1,135,0,0
8353,49,49,1,0,0,1,135,0,0
8364,49,49,1,0,0,1,135,0,0
8375,49,49,1,0,0,1,135,0,0
8386,49,49,1,0,0,1,135,0,0
8397,49,49,1,0,0,1,135,0,0
8407,49,49,1,0,0,1,135,0,0
8418,49,49,1,0,0,1,135,0,0
8429,49,49,1,0,0,1,135,0,0
8439,49,49,1,0,0,1,135,0,0
8450,49,49,1,0,0,1,135,0,0
8461,49,49,1,0,0,1,135,0,0
8471,49,49,1,0,0,1,135,0,0
8482,49,49,1,0,0,1,135,0,0
8493,49,49,7,0,0,2,135,0,0
8503,49,49,13,0,0,3,135,0,0
8514,49,49,19,0,0,4,135,0,0
8525,49,49,19,0,0,4,135,0,0
8535,49,49,25,6,1,5,135,0,0
8546,49,49,37,0,0,7,135,0,0
8557,49,49,37,0,0,7,135,0,0
8567,49,49,37,0,0,7,135,0,0
8578,49,49,43,0,0,8,135,0,0
8588,49,49,49,0,0,9,135,0,0
8599,49,49,49,6,1,9,135,0,0
8610,49,49,49,6,1,9,135,0,0
8620,49,49,49,12,2,9,135,0,0
8631,49,49,49,18,3,9,135,0,0
8642,49,49,49,18,3,9,135,0,0
8652,49,49,49,18,3,9,135,0,0
8663,49,49,49,18,3,9,135,0,0
8674,49,49,49,18,3,9,135,0,0
8684,49,49,49,18,3,9,135,0,0
8695,49,49,49,18,3,9,135,0,0
8706,49,49,49,24,4,9,135,0,0
8716,49,49,49,24,4,9,135,0,0
8727,49,49,49,30,5,9,135,0,0
8738,49,49,49,36,6,9,135,0,0
8748,49,49,49,42,7,9,135,0,0
8759,49,49,49,42,7,9,135,0,0
8769,49,49,49,48,8,9,135,0,0
8780,49,49,49,57,10,9,135,0,0
8791,49,49,49,57,10,9,135,0,0
8802,49,49,49,46,9,9,137,0,0
8812,49,49,49,47,10,9,137,0,0
8823,49,49,49,48,11,9,137,0,0
8834,49,49,49,36,9,9,139,0,0
8845,49,49,49,36,9,9,139,0,0
8855,49,49,49,36,9,9,139,0,0
8866,49,49,49,24,7,9,141,0,0
8877,49,49,49,24,7,9,141,0,0
8888,49,43,43,24,7,8,142,0,0
8898,49,49,49,18,6,9,142,0,0
8909,49,49,49,18,6,9,142,0,0
8919,49,49,49,12,5,9,143,0,0
8930,49,49,49,12,5,9,143,0,0
8941,49,49,49,12,5,9,143,0,0
8951,49,49,49,12,5,9,143,0,0
8962,49,49,49,12,5,9,143,0,0
8973,49,49,49,12,5,9,143,0,0
8983,49,49,49,12,5,9,143,0,0
8994,49,49,49,12,5,9,143,0,0
9005,49,49,49,12,5,9,143,0,0
9016,49,49,49,12,5,9,143,0,0
9026,49,49,49,12,5,9,143,0,0
9037,49,49,49,12,5,9,143,0,0
9048,49,49,49,12,5,9,143,0,0
9059,49,49,49,12,5,9,143,0,0
9069,49,49,49,0,0,12,145,0,0
9080,49,49,49,0,0,12,145,0,0
9091,49,49,49,0,0,12,145,0,0
9101,49,49,37,0,0,10,147,0,0
9112,49,49,37,0,0,10,147,0,0
9123,49,49,37,0,0,10,147,0,0
9133,49,49,25,0,0,8,149,0,0
9144,49,49,25,0,0,8,149,0,0
9155,49,49,25,0,0,8,149,0,0
9165,49,49,19,0,0,7,150,0,0
9176,49,49,19,0,0,7,150,0,0
9187,49,49,19,0,0,7,150,0,0
9198,49,49,19,0,0,7,150,0,0
9209,49,49,19,0,0,7,150,0,0
9219,49,49,19,0,0,7,150,0,0
9230,49,49,19,0,0,7,150,0,0
9240,49,49,19,0,0,7,150,0,0
9251,49,49,19,0,0,7,150,0,0
9262,49,49,19,0,0,7,150,0,0
9272,49,49,19,0,0,7,150,0,0
9283,49,49,19,0,0,7,150,0,0
9294,49,49,19,0,0,7,150,0,0
9304,49,49,19,0,0,7,150,0,0
9315,49,49,13,0,0,6,151,0,0
9326,49,49,13,0,0,6,151,0,0
9337,49,44,8,0,0,3,154,0,0
9347,49,49,8,0,0,3,154,0,0
9358,49,49,8,0,0,3,154,0,0
9369,49,49,8,0,0,3,154,0,0
9379,49,49,8,0,0,3,154,0,0
9390,49,49,8,0,0,3,154,0,0
9401,49,49,2,0,0,2,155,0,0
9411,49,49,2,0,0,2,155,0,0
9422,49,49,2,0,0,2,155,0,0
9433,49,49,2,0,0,2,155,0,0
9443,49,49,2,0,0,2,155,0,0
9454,49,49,2,0,0,2,155,0,0
9465,49,49,1,0,0,1,156,0,0
9476,49,49,1,0,0,1,156,0,0
9486,49,49,1,0,0,1,156,0,0
9497,49,49,1,0,0,1,156,0,0
9508,49,49,1,0,0,1,156,0,0
9518,49,49,1,0,0,1,156,0,0
9529,49,49,1,0,0,1,156,0,0
9540,49,49,1,0,0,1,156,0,0
9550,49,49,1,0,0,1,156,0,0
9561,49,49,1,0,0,1,156,0,0
9572,49,49,1,0,0,1,156,0,0
9582,49,49,1,0,0,1,156,0,0
9593,49,49,1,0,0,1,156,0,0
9604,49,49,1,0,0,1,156,0,0
9614,49,49,1,0,0,1,156,0,0
9625,49,49,1,0,0,1,156,0,0
9636,49,49,1,0,0,1,156,0,0
9646,49,49,1,0,0,1,156,0,0
9657,49,49,1,0,0,1,156,0,0
9668,49,49,1,0,0,1,156,0,0
9678,49,49,1,0,0,1,156,0,0
9689,49,49,1,0,0,1,156,0,0
9700,49,49,1,0,0,1,156,0,0
9711,49,49,1,0,0,1,156,0,0
9721,49,49,1,0,0,1,156,0,0
9732,49,49,1,0,0,1,156,0,0
9743,49,49,1,0,0,1,156,0,0
9753,49,49,1,0,0,1,156,0,0
9764,49,49,1,0,0,1,156,0,0
9775,49,49,1,0,0,1,156,0,0
9785,49,49,1,0,0,1,156,0,0
9796,49,49,1,0,0,1,156,0,0
9807,49,49,1,0,0,1,156,0,0
9817,49,49,1,0,0,1,156,0,0
9828,49,49,1,0,0,1,156,0,0
9838,49,49,1,0,0,1,156,0,0
9849,49,49,1,0,0,1,156,0,0
9860,49,49,1,0,0,1,156,0,0
9871,49,49,1,0,0,1,156,0,0
9881,49,49,1,0,0,1,156,0,0
9892,49,49,1,0,0,1,156,0,0
9903,49,49,1,0,0,1,156,0,0
9913,49,49,1,0,0,1,156,0,0
9924,49,49,1,0,0,1,156,0,0
9935,49,49,1,0,0,1,156,0,0
9946,49,49,1,0,0,1,156,0,0
9956,49,49,1,0,0,1,156,0,0
9967,49,49,1,0,0,1,156,0,0
9978,49,49,1,0,0,1,156,0,0
9988,49,49,1,0,0,1,156,0,0
9999,49,49,1,0,0,1,156,0,0
10010,49,49,1,0,0,1,156,0,0
10020,49,49,1,0,0,1,156,0,0
10031,49,49,1,0,0,1,156,0,0
10042,49,49,1,0,0,1,156,0,0
10052,49,49,1,0,0,1,156,0,0
10063,49,49,1,0,0,1,156,0,0
10074,49,49,1,0,0,1,156,0,0
10084,49,49,1,0,0,1,156,0,0
10095,49,49,1,0,0,1,156,0,0
10106,49,49,1,0,0,1,156,0,0
10116,49,49,1,0,0,1,156,0,0
10127,49,49,1,0,0,1,156,0,0
10138,49,49,1,0,0,1,156,0,0
10148,49,49,1,0,0,1,156,0,0
10159,49,49,1,0,0,1,156,0,0
10170,49,49,1,0,0,1,156,0,0
10180,49,49,1,0,0,1,156,0,0
10191,49,49,1,0,0,1,156,0,0
10202,49,49,1,0,0,1,156,0,0
10212,49,49,1,0,0,1,156,0,0
10223,49,49,1,0,0,1,156,0,0
10234,49,49,1,0,0,1,156,0,0
10244,49,49,1,0,0,1,156,0,0
10255,49,49,1,0,0,1,156,0,0
10266,49,49,1,0,0,1,156,0,0
10276,49,49,1,0,0,1,156,0,0
10287,49,49,1,0,0,1,156,0,0
10298,49,49,1,0,0,1,156,0,0
10308,49,49,1,0,0,1,156,0,0
10319,49,49,1,0,0,1,156,0,0
10330,49,49,1,0,0,1,156,0,0
10340,49,49,1,0,0,1,156,0,0
10351,49,49,1,0,0,1,156,0,0
10362,49,49,1,0,0,1,156,0,0
10372,49,49,1,0,0,1,156,0,0
10383,49,49,1,0,0,1,156,0,0
10394,49,49,1,0,0,1,156,0,0
10405,49,49,1,0,0,1,156,0,0
10415,49,49,1,0,0,1,156,0,0
10426,49,49,1,0,0,1,156,0,0
10437,49,49,1,0,0,1,156,0,0
10447,49,49,1,0,0,1,156,0,0
10458,49,49,1,0,0,1,156,0,0
10469,49,49,1,0,0,1,156,0,0
10479,49,49,1,0,0,1,156,0,0
10490,49,49,1,0,0,1,156,0,0
10501,49,49,1,0,0,1,156,0,0
10511,49,49,1,0,0,1,156,0,0
10522,49,49,1,0,0,1,156,0,0
10533,49,49,1,0,0,1,156,0,0
10543,49,49,1,0,0,1,156,0,0
10554,49,49,7,0,0,2,156,0,0
10565,49,49,13,0,0,3,156,0,0
10575,49,49,19,0,0,4,156,0,0
10586,49,49,19,0,0,4,156,0,0
10597,49,49,25,0,0,5,156,0,0
10607,49,49,31,0,0,6,156,0,0
10618,49,49,37,0,0,7,156,0,0
10629,49,49,43,0,0,8,156,0,0
10639,49,49,49,0,0,9,156,0,0
10650,49,49,49,6,1,9,156,0,0
10660,49,49,49,6,1,9,156,0,0
10671,49,49,49,12,2,9,156,0,0
10682,49,49,49,18,3,9,156,0,0
10692,49,49,49,24,4,9,156,0,0
10703,49,49,49,30,5,9,156,0,0
10714,49,49,49,36,6,9,156,0,0
10724,49,49,49,42,7,9,156,0,0
10735,49,49,49,42,7,9,156,0,0
10746,49,49,49,48,8,9,156,0,0
10756,49,49,49,54,9,9,156,0,0
10767,49,49,49,60,10,9,156,0,0
10777,49,49,49,62,11,9,156,0,0
10788,49,49,49,63,12,9,156,0,0
10799,49,49,49,64,13,9,156,0,0
10810,49,49,49,58,12,9,157,0,0
10820,49,49,49,59,13,9,157,0,0
10831,49,49,49,59,13,9,157,0,0
10842,49,49,49,59,13,9,157,0,0
10853,49,49,49,59,13,9,157,0,0
10863,49,49,49,59,13,9,157,0,0
10874,49,49,49,41,10,9,160,0,0
10885,49,49,49,41,10,9,160,0,0
10895,49,49,49,41,10,9,160,0,0
10906,49,49,49,23,7,9,163,0,0
10917,49,49,49,23,7,9,163,0,0
10927,49,49,49,23,7,9,163,0,0
10938,49,49,49,23,7,9,163,0,0
10949,49,49,49,23,7,9,163,0,0
10959,49,49,49,23,7,9,163,0,0
10970,49,49,49,23,7,9,163,0,0
10981,49,49,49,23,7,9,163,0,0
10991,49,49,49,23,7,9,163,0,0
11002,49,49,49,23,7,9,163,0,0
11013,49,49,49,23,7,9,163,0,0
11023,49,49,49,17,6,9,164,0,0
11034,49,49,49,17,6,9,164,0,0
11045,49,49,49,17,6,9,164,0,0
11055,49,49,49,17,6,9,164,0,0
11066,49,49,49,17,6,9,164,0,0
11077,49,43,43,17,6,8,165,0,0
11087,49,49,49,11,5,9,165,0,0
11098,49,49,49,11,5,9,165,0,0
11109,49,49,49,11,5,9,165,0,0
11119,49,49,49,11,5,9,165,0,0
11130,49,49,49,11,5,9,165,0,0
11141,49,49,42,0,0,11,168,0,0
11151,49,49,42,0,0,11,168,0,0
11162,49,49,42,0,0,11,168,0,0
11173,49,49,24,0,0,8,171,0,0
11183,49,49,24,0,0,8,171,0,0
11194,49,49,24,0,0,8,171,0,0
11205,49,49,24,0,0,8,171,0,0
11215,49,49,24,0,0,8,171,0,0
11226,49,49,24,0,0,8,171,0,0
11237,49,49,24,0,0,8,171,0,0
11247,49,49,24,0,0,8,171,0,0
11258,49,49,24,0,0,8,171,0,0
11268,49,49,24,0,0,8,171,0,0
11279,49,49,24,0,0,8,171,0,0
11290,49,49,24,0,0,8,171,0,0
11300,49,49,24,0,0,8,171,0,0
11311,49,49,24,0,0,8,171,0,0
11322,49,49,24,0,0,8,171,0,0
11332,49,49,24,0,0,8,171,0,0
11343,49,49,24,0,0,8,171,0,0
11354,49,49,24,0,0,8,171,0,0
11364,49,49,24,0,0,8,171,0,0
11375,49,49,24,0,0,8,171,0,0
11386,49,49,24,0,0,8,171,0,0
11396,49,49,24,0,0,8,171,0,0
11407,49,38,13,0,0,3,176,0,0
11418,49,49,13,0,0,3,176,0,0
11428,49,49,13,0,0,3,176,0,0
11439,49,49,13,0,0,3,176,0,0
11450,49,49,13,0,0,3,176,0,0
11460,49,49,13,0,0,3,176,0,0
11471,49,49,7,0,0,2,177,0,0
11482,49,49,7,0,0,2,177,0,0
11492,49,49,7,0,0,2,177,0,0
11503,49,49,7,0,0,2,177,0,0
11513,49,49,7,0,0,2,177,0,0
11524,49,49,7,0,0,2,177,0,0
11535,49,49,7,0,0,2,177,0,0
11545,49,49,7,0,0,2,177,0,0
11556,49,49,7,0,0,2,177,0,0
11567,49,49,7,0,0,2,177,0,0
11578,49,49,7,0,0,2,177,0,0
11588,49,43,1,0,0,1,178,0,0
11599,49,49,1,0,0,1,178,0,0
11609,49,49,1,0,0,1,178,0,0
11620,49,49,1,0,0,1,178,0,0
11631,49,49,1,0,0,1,178,0,0
11641,49,49,1,0,0,1,178,0,0
11652,49,49,1,0,0,1,178,0,0
11663,49,49,1,0,0,1,178,0,0
11674,49,49,1,0,0,1,178,0,0
11684,49,49,1,0,0,1,178,0,0
11695,49,49,1,0,0,1,178,0,0
11705,49,49,1,0,0,1,178,0,0
11716,49,49,1,0,0,1,178,0,0
11727,49,49,1,0,0,1,178,0,0
11737,49,49,1,0,0,1,178,0,0
11748,49,49,1,0,0,1,178,0,0
11759,49,49,1,0,0,1,178,0,0
11769,49,49,1,0,0,1,178,0,0
11780,49,49,1,0,0,1,178,0,0
11791,49,49,1,0,0,1,178,0,0
11801,49,49,1,0,0,1,178,0,0
11812,49,49,1,0,0,1,178,0,0
11823,49,49,1,0,0,1,178,0,0
11833,49,49,1,0,0,1,178,0,0
11844,49,49,1,0,0,1,178,0,0
11854,49,49,1,0,0,1,178,0,0
11865,49,49,1,0,0,1,178,0,0
11876,49,49,1,0,0,1,178,0,0
11886,49,49,1,0,0,1,178,0,0
11897,49,49,1,0,0,1,178,0,0
11908,49,49,1,0,0,1,178,0,0
11918,49,49,1,0,0,1,178,0,0
11929,49,49,1,0,0,1,178,0,0
11940,49,49,1,0,0,1,178,0,0
11950,49,49,1,0,0,1,178,0,0
11961,49,49,1,0,0,1,178,0,0
11972,49,49,1,0,0,1,178,0,0
11982,49,49,1,0,0,1,178,0,0
11993,49,49,1,0,0,1,178,0,0
12004,49,49,1,0,0,1,178,0,0
12014,49,49,1,0,0,1,178,0,0
12025,49,49,1,0,0,1,178,0,0
12036,49,49,1,0,0,1,178,0,0
12046,49,49,1,0,0,1,178,0,0
12057,49,49,1,0,0,1,178,0,0
12068,49,49,1,0,0,1,178,0,0
12078,49,49,1,0,0,1,178,0,0
12089,49,49,1,0,0,1,178,0,0
12100,49,49,1,0,0,1,178,0,0
12110,49,49,1,0,0,1,178,0,0
12121,49,49,1,0,0,1,178,0,0
12132,49,49,1,0,0,1,178,0,0
12142,49,49,1,0,0,1,178,0,0
12153,49,49,1,0,0,1,178,0,0
12164,49,49,1,0,0,1,178,0,0
12174,49,49,1,0,0,1,178,0,0
12185,49,49,1,0,0,1,178,0,0
12195,49,49,1,0,0,1,178,0,0
12206,49,49,1,0,0,1,178,0,0
12217,49,49,1,0,0,1,178,0,0
12227,49,49,1,0,0,1,178,0,0
12238,49,49,1,0,0,1,178,0,0
12249,49,49,1,0,0,1,178,0,0
12259,49,49,1,0,0,1,178,0,0
12270,49,49,1,0,0,1,178,0,0
12281,49,49,1,0,0,1,178,0,0
12291,49,49,1,0,0,1,178,0,0
12302,49,49,1,0,0,1,178,0,0
12313,49,49,1,0,0,1,178,0,0
12323,49,49,1,0,0,1,178,0,0
12334,49,49,1,0,0,1,178,0,0
12345,49,49,1,0,0,1,178,0,0
12355,49,49,1,0,0,1,178,0,0
12366,49,49,1,0,0,1,178,0,0
12377,49,49,1,0,0,1,178,0,0
12387,49,49,1,0,0,1,178,0,0
12398,49,49,1,0,0,1,178,0,0
12409,49,49,1,0,0,1,178,0,0
12419,49,49,1,0,0,1,178,0,0
12430,49,49,1,0,0,1,178,0,0
12441,49,49,1,0,0,1,178,0,0
12452,49,49,1,0,0,1,178,0,0
12462,49,49,1,0,0,1,178,0,0
12473,49,49,1,0,0,1,178,0,0
12483,49,49,1,0,0,1,178,0,0
12494,49,49,1,0,0,1,178,0,0
12505,49,49,1,0,0,1,178,0,0
12515,49,49,1,0,0,1,178,0,0
12526,49,49,1,0,0,1,178,0,0
12536,49,49,1,0,0,1,178,0,0
12547,49,49,7,0,0,2,178,0,0
12558,49,49,13,0,0,3,178,0,0
12568,49,49,13,0,0,3,178,0,0
12579,49,49,25,0,0,5,178,0,0
12590,49,49,31,0,0,6,178,0,0
12600,49,49,31,0,0,6,178,0,0
12611,49,49,37,0,0,7,178,0,0
12622,49,49,43,0,0,8,178,0,0
12632,49,49,49,0,0,9,178,0,0
12643,49,49,49,0,0,9,178,0,0
12654,49,49,49,6,1,9,178,0,0
12664,49,49,49,18,3,9,178,0,0
12675,49,49,49,18,3,9,178,0,0
12685,49,49,49,24,4,9,178,0,0
12696,49,49,49,30,5,9,178,0,0
12707,49,49,49,36,6,9,178,0,0
12717,49,49,49,36,6,9,178,0,0
12728,49,49,49,42,7,9,178,0,0
12739,49,49,49,54,9,9,178,0,0
12749,49,49,49,54,9,9,178,0,0
12760,49,49,49,57,10,9,178,0,0
12771,49,49,49,59,11,9,178,0,0
12781,49,49,49,60,12,9,178,0,0
12792,49,49,49,54,11,9,179,0,0
12803,49,49,49,55,12,9,179,0,0
12813,49,49,49,56,13,9,179,0,0
12824,49,49,49,56,13,9,179,0,0
12835,49,49,49,56,13,9,179,0,0
12845,49,49,49,56,13,9,179,0,0
12856,49,49,49,50,12,9,180,0,0
12867,49,49,49,50,12,9,180,0,0
12877,49,25,25,50,12,5,184,0,0
12888,49,49,49,26,8,9,184,0,0
12898,49,49,49,26,8,9,184,0,0
12909,49,49,49,26,8,9,184,0,0
12920,49,49,49,26,8,9,184,0,0
12930,49,49,49,26,8,9,184,0,0
12941,49,49,49,26,8,9,184,0,0
12952,49,49,49,26,8,9,184,0,0
12962,49,49,49,26,8,9,184,0,0
12973,49,49,49,20,7,9,185,0,0
12984,49,49,49,20,7,9,185,0,0
12994,49,49,49,20,7,9,185,0,0
13005,49,49,49,20,7,9,185,0,0
13016,49,49,49,20,7,9,185,0,0
13026,49,49,49,20,7,9,185,0,0
13037,49,49,49,20,7,9,185,0,0
13048,49,49,49,20,7,9,185,0,0
13058,49,37,37,20,7,7,187,0,0
13069,49,49,49,8,5,9,187,0,0
13080,49,49,49,8,5,9,187,0,0
13090,49,49,49,8,5,9,187,0,0
13101,49,49,49,8,5,9,187,0,0
13112,49,49,49,8,5,9,187,0,0
13122,49,49,49,2,2,11,188,0,0
13133,49,49,49,2,2,11,188,0,0
13144,49,49,49,2,2,11,188,0,0
13154,49,49,33,0,0,10,191,0,0
13165,49,49,33,0,0,10,191,0,0
13176,49,49,33,0,0,10,191,0,0
13186,49,49,33,0,0,10,191,0,0
13197,49,49,33,0,0,10,191,0,0
13207,49,49,33,0,0,10,191,0,0
13218,49,49,33,0,0,10,191,0,0
13229,49,49,33,0,0,10,191,0,0
13239,49,49,27,0,0,9,192,0,0
13250,49,49,27,0,0,9,192,0,0
13261,49,49,27,0,0,9,192,0,0
13271,49,49,21,0,0,8,193,0,0
13282,49,49,21,0,0,8,193,0,0
13293,49,49,21,0,0,8,193,0,0
13303,49,49,21,0,0,8,193,0,0
13314,49,49,21,0,0,8,193,0,0
13325,49,49,21,0,0,8,193,0,0
13335,49,49,15,0,0,7,194,0,0
13346,49,49,15,0,0,7,194,0,0
13357,49,49,15,0,0,7,194,0,0
13367,49,49,15,0,0,7,194,0,0
13378,49,49,15,0,0,7,194,0,0
13389,49,49,6,0,0,4,197,0,0
13399,49,49,6,0,0,4,197,0,0
13410,49,49,6,0,0,4,197,0,0
13421,49,49,4,0,0,2,199,0,0
13431,49,49,4,0,0,2,199,0,0
13442,49,49,4,0,0,2,199,0,0
13453,49,49,4,0,0,2,199,0,0
13463,49,49,4,0,0,2,199,0,0
13474,49,49,4,0,0,2,199,0,0
13485,49,49,4,0,0,2,199,0,0
13495,49,49,4,0,0,2,199,0,0
13506,49,49,4,0,0,2,199,0,0
13517,49,49,4,0,0,2,199,0,0
13527,49,49,4,0,0,2,199,0,0
13538,49,49,4,0,0,2,199,0,0
13549,49,49,4,0,0,2,199,0,0
13559,49,49,4,0,0,2,199,0,0
13570,49,49,1,0,0,1,200,0,0
13581,49,49,1,0,0,1,200,0,0
13591,49,49,1,0,0,1,200,0,0
13602,49,49,1,0,0,1,200,0,0
13612,49,49,1,0,0,1,200,0,0
13623,49,49,1,0,0,1,200,0,0
13634,49,49,1,0,0,1,200,0,0
13644,49,49,1,0,0,1,200,0,0
13655,49,49,1,0,0,1,200,0,0
13666,49,49,1,0,0,1,200,0,0
13676,49,49,1,0,0,1,200,0,0
13687,49,49,1,0,0,1,200,0,0
13698,49,49,1,0,0,1,200,0,0
13708,49,49,1,0,0,1,200,0,0
13719,49,49,1,0,0,1,200,0,0
13730,49,49,1,0,0,1,200,0,0
13740,49,49,1,0,0,1,200,0,0
13751,49,49,1,0,0,1,200,0,0
13761,49,49,1,0,0,1,200,0,0
13772,49,49,1,0,0,1,200,0,0
13783,49,49,1,0,0,1,200,0,0
13793,49,49,1,0,0,1,200,0,0
13804,49,49,1,0,0,1,200,0,0
13815,49,49,1,0,0,1,200,0,0
13825,49,49,1,0,0,1,200,0,0
13836,49,49,1,0,0,1,200,0,0
13847,49,49,1,0,0,1,200,0,0
13857,49,49,1,0,0,1,200,0,0
13868,49,49,1,0,0,1,200,0,0
13879,49,49,1,0,0,1,200,0,0
13889,49,49,1,0,0,1,200,0,0
13900,49,49,1,0,0,1,200,0,0
13911,49,49,1,0,0,1,200,0,0
13921,49,49,1,0,0,1,200,0,0
13932,49,49,1,0,0,1,200,0,0
13943,49,49,1,0,0,1,200,0,0
13953,49,49,1,0,0,1,200,0,0
13964,49,49,1,0,0,1,200,0,0
13975,49,49,1,0,0,1,200,0,0
13985,49,49,1,0,0,1,200,0,0
13996,49,49,1,0,0,1,200,0,0
14007,49,49,1,0,0,1,200,0,0
14017,49,49,1,0,0,1,200,0,0
14028,49,49,1,0,0,1,200,0,0
14039,49,49,1,0,0,1,200,0,0
14049,49,49,1,0,0,1,200,0,0
14060,49,49,1,0,0,1,200,0,0
14071,49,49,1,0,0,1,200,0,0
14081,49,49,1,0,0,1,200,0,0
14092,49,49,1,0,0,1,200,0,0
14103,49,49,1,0,0,1,200,0,0
14113,49,49,1,0,0,1,200,0,0
14124,49,49,1,0,0,1,200,0,0
14134,49,49,1,0,0,1,200,0,0
14145,49,49,1,0,0,1,200,0,0
14156,49,49,1,0,0,1,200,0,0
14166,49,49,1,0,0,1,200,0,0
14177,49,49,1,0,0,1,200,0,0
14188,49,49,1,0,0,1,200,0,0
14198,49,49,1,0,0,1,200,0,0
14209,49,49,1,0,0,1,200,0,0
14220,49,49,1,0,0,1,200,0,0
14230,49,49,1,0,0,1,200,0,0
14241,49,49,1,0,0,1,200,0,0
14252,49,49,1,0,0,1,200,0,0
14262,49,49,1,0,0,1,200,0,0
14273,49,49,1,0,0,1,200,0,0
14284,49,49,1,0,0,1,200,0,0
14294,49,49,1,0,0,1,200,0,0
14305,49,49,1,0,0,1,200,0,0
14315,49,49,1,0,0,1,200,0,0
14326,49,49,1,0,0,1,200,0,0
14337,49,49,1,0,0,1,200,0,0
14347,49,49,1,0,0,1,200,0,0
14358,49,49,1,0,0,1,200,0,0
14369,49,49,1,0,0,1,200,0,0
14379,49,49,1,0,0,1,200,0,0
14390,49,49,1,0,0,1,200,0,0
14401,49,49,1,0,0,1,200,0,0
14411,49,49,1,0,0,1,200,0,0
14422,49,49,1,0,0,1,200,0,0
14433,49,49,1,0,0,1,200,0,0
14443,49,49,1,0,0,1,200,0,0
14454,49,49,1,0,0,1,200,0,0
14465,49,49,1,0,0,1,200,0,0
14475,49,49,1,0,0,1,200,0,0
14486,49,49,1,0,0,1,200,0,0
14497,49,49,1,0,0,1,200,0,0
14507,49,49,1,0,0,1,200,0,0
14518,49,49,1,0,0,1,200,0,0
14528,49,49,1,0,0,1,200,0,0
14539,49,49,7,0,0,2,200,0,0
14550,49,49,13,0,0,3,200,0,0
14561,49,49,19,0,0,4,200,0,0
14571,49,49,25,0,0,5,200,0,0
14582,49,49,25,0,0,5,200,0,0
14593,49,49,31,0,0,6,200,0,0
14603,49,49,37,0,0,7,200,0,0
14614,49,49,43,0,0,8,200,0,0
14624,49,49,43,0,0,8,200,0,0
14635,49,49,49,6,1,9,200,0,0
14646,49,49,49,12,2,9,200,0,0
14656,49,49,49,12,2,9,200,0,0
14667,49,49,49,18,3,9,200,0,0
14678,49,49,49,24,4,9,200,0,0
14688,49,49,49,30,5,9,200,0,0
14699,49,49,49,30,5,9,200,0,0
14710,49,49,49,36,6,9,200,0,0
14720,49,49,49,48,8,9,200,0,0
14731,49,49,49,48,8,9,200,0,0
14742,49,49,49,54,9,9,200,0,0
14752,49,49,49,57,10,9,200,0,0
14763,49,49,49,59,11,9,200,0,0
14773,49,49,49,59,11,9,200,0,0
14784,49,49,49,60,12,9,200,0,0
14795,49,49,49,61,13,9,200,0,0
14806,49,49,49,50,12,9,202,0,0
14816,49,49,49,50,12,9,202,0,0
14827,49,49,49,50,12,9,202,0,0
14838,49,49,49,50,12,9,202,0,0
14848,49,49,49,50,12,9,202,0,0
14859,49,31,31,50,12,6,205,0,0
14870,49,49,49,32,9,9,205,0,0
14880,49,49,49,32,9,9,205,0,0
14891,49,49,49,26,8,9,206,0,0
14901,49,49,49,26,8,9,206,0,0
14912,49,49,49,26,8,9,206,0,0
14923,49,49,49,26,8,9,206,0,0
14933,49,49,49,26,8,9,206,0,0
14944,49,49,49,26,8,9,206,0,0
14955,49,49,49,20,7,9,207,0,0
14965,49,49,49,20,7,9,207,0,0
14976,49,49,49,20,7,9,207,0,0
14987,49,49,49,20,7,9,207,0,0
14998,49,49,49,20,7,9,207,0,0
15009,49,49,49,20,7,9,207,0,0
15019,49,49,49,20,7,9,207,0,0
15030,49,49,49,20,7,9,207,0,0
15041,49,49,49,20,7,9,207,0,0
15051,49,49,49,20,7,9,207,0,0
15062,49,49,49,20,7,9,207,0,0
15072,49,49,49,8,5,9,209,0,0
15083,49,49,49,8,5,9,209,0,0
15094,49,49,49,8,5,9,209,0,0
15105,49,49,49,8,5,9,209,0,0
15115,49,49,49,8,5,9,209,0,0
15126,49,37,37,8,5,7,211,0,0
15136,49,49,45,0,0,12,211,0,0
15147,49,49,45,0,0,12,211,0,0
15158,49,43,39,0,0,11,212,0,0
15168,49,49,39,0,0,11,212,0,0
15179,49,49,39,0,0,11,212,0,0
15190,49,49,39,0,0,11,212,0,0
15200,49,49,39,0,0,11,212,0,0
15211,49,49,39,0,0,11,212,0,0
15222,49,49,33,0,0,10,213,0,0
15233,49,49,33,0,0,10,213,0,0
15243,49,49,33,0,0,10,213,0,0
15254,49,49,27,0,0,9,214,0,0
15265,49,49,27,0,0,9,214,0,0
15275,49,49,27,0,0,9,214,0,0
15286,49,49,27,0,0,9,214,0,0
15296,49,49,27,0,0,9,214,0,0
15307,49,43,21,0,0,8,215,0,0
15318,49,49,21,0,0,8,215,0,0
