timestamp,nodes_owned,nodes_cur_cap,nodes_in_use,nodes_indemand,cores_owned,cores_cur_cap,cores_in_use,cores_indemand,jobs_submitted,jobs_waiting,jobs_running,jobs_completed,jobs_failed
11219,26,26,16,1,624,624,378,4,1347,0,188,1157,2
11234,26,26,16,1,624,624,375,4,1347,0,187,1158,2
11247,26,26,16,1,624,624,374,4,1347,0,187,1158,2
11251,26,26,16,1,624,624,374,4,1347,0,187,1158,2
11260,26,26,16,1,624,624,372,4,1347,0,186,1159,2
11278,26,26,16,1,624,624,374,4,1348,0,187,1159,2
11281,26,26,16,1,624,624,374,4,1349,0,187,1160,2
11289,26,26,16,1,624,624,380,4,1352,0,190,1160,2
11303,26,26,16,1,624,624,379,4,1353,0,189,1161,2
11315,26,26,16,1,624,624,378,4,1353,0,189,1162,2
11323,26,26,16,1,624,624,378,4,1353,0,189,1162,2
11338,26,26,16,1,624,624,378,4,1353,0,189,1162,2
11352,26,26,16,1,624,624,380,4,1359,0,189,1164,2
11363,26,26,16,1,624,624,383,4,1359,0,191,1166,2
11372,26,26,16,1,624,624,384,4,1360,0,192,1166,2
11390,26,26,17,1,624,624,385,4,1362,0,193,1167,2
11395,26,26,17,1,624,624,386,4,1362,0,193,1167,2
11409,26,26,17,1,624,624,386,4,1362,0,193,1167,2
11422,26,26,17,1,624,624,387,4,1363,0,193,1167,2
11432,26,26,17,1,624,624,386,4,1363,0,193,1168,2
11452,26,26,17,1,624,624,387,4,1365,0,194,1168,2
11457,26,26,16,1,624,624,370,4,1367,0,185,1180,2
11462,26,26,16,1,624,624,370,4,1367,0,185,1180,2
11476,26,26,16,1,624,624,370,4,1367,0,185,1180,2
11485,26,26,16,1,624,624,369,4,1367,0,184,1181,2
11501,26,26,16,1,624,624,368,4,1367,0,184,1181,2
11516,26,26,16,1,624,624,372,4,1369,0,186,1181,2
11519,26,26,16,1,624,624,372,4,1369,0,186,1181,2
11525,26,26,16,1,624,624,372,4,1369,0,186,1181,2
11547,26,26,16,1,624,624,372,4,1369,0,186,1181,2
11559,26,26,16,1,624,624,372,4,1369,0,186,1181,2
11570,26,26,16,1,624,624,372,4,1369,0,186,1181,2
11576,26,26,16,1,624,624,372,4,1369,0,186,1181,2
11587,26,26,16,1,624,624,373,4,1370,0,187,1181,2
11599,26,26,16,1,624,624,370,4,1370,0,184,1184,2
11611,26,26,16,1,624,624,368,4,1371,0,184,1185,2
11620,26,26,16,1,624,624,366,4,1374,0,183,1186,2
11627,26,26,16,1,624,624,373,4,1375,0,186,1186,2
11639,26,26,16,1,624,624,376,4,1376,0,188,1186,2
11650,26,26,16,1,624,624,378,4,1377,0,189,1186,2
11661,26,26,16,1,624,624,376,4,1377,0,188,1187,2
11674,26,26,16,1,624,624,378,4,1380,0,188,1188,2
11682,26,26,16,1,624,624,378,4,1381,0,189,1190,2
11694,26,26,16,1,624,624,378,4,1381,0,189,1190,2
11705,26,26,16,1,624,624,378,4,1381,0,189,1190,2
11716,26,26,16,1,624,624,374,4,1381,0,187,1192,2
11727,26,26,16,1,624,624,376,4,1383,0,188,1192,2
11739,26,26,16,1,624,624,376,4,1383,0,188,1193,2
11749,26,26,16,1,624,624,374,4,1383,0,187,1194,2
11762,26,26,16,1,624,624,376,4,1384,0,188,1194,2
11772,26,26,16,1,624,624,376,4,1384,0,188,1194,2
11784,26,26,16,1,624,624,376,4,1384,0,188,1194,2
11794,26,26,16,1,624,624,376,4,1384,0,188,1194,2
11805,26,26,16,1,624,624,380,4,1387,0,190,1195,2
11816,26,26,16,1,624,624,381,4,1388,0,190,1195,2
11826,26,26,16,1,624,624,382,4,1388,0,191,1195,2
11837,26,26,16,1,624,624,382,4,1388,0,190,1195,2
11847,26,26,16,1,624,624,384,4,1391,0,192,1196,2
11858,26,26,16,1,624,624,384,4,1391,0,192,1197,2
11869,26,26,16,1,624,624,382,4,1392,0,190,1200,2
11880,26,26,16,1,624,624,380,4,1392,0,190,1200,2
11891,26,26,16,1,624,624,380,4,1394,0,190,1201,2
11902,26,26,16,1,624,624,381,4,1395,0,191,1202,2
11913,26,26,16,1,624,624,383,4,1397,0,190,1204,2
11923,26,26,16,1,624,624,382,4,1397,0,191,1204,2
11935,26,26,17,1,624,624,385,4,1399,0,193,1204,2
11945,26,26,16,1,624,624,384,4,1399,0,190,1207,2
11956,26,26,16,1,624,624,372,4,1399,0,186,1211,2
11967,26,26,16,1,624,624,370,4,1399,0,185,1212,2
11977,26,26,16,1,624,624,368,4,1399,0,184,1213,2
11988,26,26,16,1,624,624,362,4,1399,0,181,1216,2
11999,26,26,16,1,624,624,362,4,1399,0,181,1216,2
12009,26,26,15,1,624,624,356,4,1399,0,177,1220,2
12020,26,26,15,1,624,624,350,4,1399,0,175,1222,2
12033,26,26,15,1,624,624,350,4,1401,0,174,1223,2
12043,26,26,15,1,624,624,354,4,1402,0,177,1223,2
12054,26,26,15,1,624,624,352,4,1402,0,176,1224,2
12064,26,26,15,1,624,624,352,4,1402,0,176,1224,2
12075,26,26,15,1,624,624,350,4,1402,0,175,1225,2
12086,26,26,15,1,624,624,350,4,1402,0,175,1225,2
12096,26,26,15,1,624,624,342,4,1402,0,171,1229,2
12107,26,26,15,1,624,624,346,4,1404,0,173,1229,2
12117,26,26,15,1,624,624,346,4,1404,0,173,1229,2
12128,26,26,15,1,624,624,342,4,1404,0,171,1231,2
12139,26,26,15,1,624,624,340,4,1404,0,170,1232,2
12150,26,26,15,1,624,624,340,4,1404,0,170,1232,2
12160,26,26,15,1,624,624,338,4,1404,0,169,1233,2
12171,26,26,14,1,624,624,336,4,1404,0,168,1234,2
12182,26,26,14,1,624,624,336,4,1404,0,168,1234,2
12192,26,26,14,1,624,624,336,4,1404,0,168,1234,2
12203,26,26,14,1,624,624,336,4,1404,0,168,1234,2
12214,26,26,14,1,624,624,330,4,1404,0,164,1238,2
12224,26,26,14,1,624,624,316,4,1404,0,158,1244,2
12235,26,26,13,1,624,624,308,4,1405,0,154,1249,2
12246,26,26,13,1,624,624,308,4,1405,0,154,1249,2
12257,26,26,13,1,624,624,306,4,1405,0,153,1250,2
12267,26,26,13,1,624,624,293,4,1405,0,145,1258,2
12278,26,26,12,1,624,624,278,4,1405,0,137,1266,2
12288,26,26,12,1,624,624,272,4,1408,0,135,1269,2
12299,26,26,12,1,624,624,278,4,1411,0,139,1269,2
12310,26,26,12,1,624,624,280,4,1411,0,140,1269,2
12320,26,26,12,1,624,624,277,4,1411,0,138,1271,2
12331,26,26,12,1,624,624,279,4,1414,0,138,1271,2
12342,26,26,12,1,624,624,280,4,1414,0,140,1272,2
12352,26,26,12,1,624,624,268,4,1414,0,133,1279,2
12363,26,26,12,1,624,624,266,4,1414,0,133,1279,2
12374,26,26,11,1,624,624,260,4,1414,0,130,1282,2
12385,26,26,11,1,624,624,260,4,1414,0,130,1282,2
12395,26,26,11,1,624,624,258,4,1414,0,128,1284,2
12407,26,26,11,1,624,624,254,4,1414,0,127,1285,2
12418,26,26,11,1,624,624,254,4,1414,0,127,1285,2
12428,26,26,11,1,624,624,252,4,1414,0,126,1286,2
12439,26,26,11,1,624,624,252,4,1414,0,126,1286,2
12450,26,26,11,1,624,624,250,4,1414,0,125,1287,2
12460,26,26,11,1,624,624,250,4,1414,0,125,1287,2
12472,26,26,11,1,624,624,248,4,1414,0,123,1289,2
12482,26,26,11,1,624,624,244,4,1414,0,122,1290,2
12493,26,26,11,1,624,624,244,4,1414,0,122,1290,2
12504,26,26,11,1,624,624,244,4,1414,0,122,1290,2
12525,26,26,11,1,624,624,244,4,1414,0,122,1290,2
12535,26,26,11,1,624,624,242,4,1414,0,121,1291,2
12546,26,26,10,1,624,624,240,4,1414,0,120,1292,2
12556,26,26,10,1,624,624,240,4,1414,0,120,1292,2
12567,26,26,10,1,624,624,240,4,1414,0,120,1292,2
12577,26,26,10,1,624,624,240,4,1414,0,120,1292,2
12588,26,26,10,1,624,624,238,4,1414,0,119,1293,2
12599,26,26,10,1,624,624,232,4,1414,0,116,1296,2
12609,26,26,10,1,624,624,232,4,1414,0,116,1296,2
12620,26,26,10,1,624,624,228,4,1414,0,114,1298,2
12631,26,26,10,1,624,624,228,4,1414,0,114,1298,2
12642,26,26,10,1,624,624,228,4,1414,0,114,1298,2
12652,26,26,10,1,624,624,228,4,1414,0,114,1298,2
12663,26,26,10,1,624,624,228,4,1414,0,114,1298,2
12674,26,26,10,1,624,624,226,4,1414,0,113,1299,2
12685,26,26,10,1,624,624,224,4,1414,0,112,1300,2
12695,26,26,10,1,624,624,224,4,1414,0,112,1300,2
12706,26,26,10,1,624,624,224,4,1414,0,112,1300,2
12716,26,26,10,1,624,624,224,4,1414,0,111,1301,2
12727,26,26,10,1,624,624,222,4,1414,0,111,1301,2
12737,26,26,10,1,624,624,222,4,1414,0,111,1301,2
12748,26,26,10,1,624,624,222,4,1414,0,111,1301,2
12758,26,26,10,1,624,624,225,4,1418,0,114,1302,2
12769,26,26,10,1,624,624,228,4,1418,0,114,1302,2
12780,26,26,10,1,624,624,226,4,1418,0,113,1303,2
12791,26,26,10,1,624,624,226,4,1427,0,113,1303,2
12801,26,26,11,1,624,624,242,4,1427,0,121,1304,2
12813,26,26,10,1,624,624,240,4,1427,0,120,1305,2
12824,26,26,10,1,624,624,234,4,1427,0,117,1308,2
12836,26,26,10,1,624,624,233,4,1428,0,116,1309,2
12846,26,26,10,1,624,624,234,4,1428,0,117,1309,2
12856,26,26,10,1,624,624,230,4,1428,0,115,1311,2
12867,26,26,10,1,624,624,230,4,1430,0,114,1312,2
12880,26,26,10,1,624,624,234,4,1431,0,117,1312,2
12892,26,26,11,1,624,624,242,4,1436,0,121,1312,2
12902,26,26,10,1,624,624,228,4,1436,0,114,1320,2
12913,26,26,10,1,624,624,226,4,1436,0,113,1321,2
12926,26,26,10,1,624,624,220,4,1437,0,110,1324,2
12936,26,26,10,1,624,624,222,4,1437,0,111,1324,2
12947,26,26,10,1,624,624,234,4,1444,0,117,1324,2
12958,26,26,10,1,624,624,237,4,1445,0,118,1324,2
12969,26,26,10,1,624,624,238,4,1445,0,119,1324,2
12980,26,26,10,1,624,624,234,4,1447,0,116,1327,2
12992,26,26,10,1,624,624,232,4,1447,0,115,1330,2
13009,26,26,10,1,624,624,228,4,1448,0,113,1333,2
13018,26,26,10,1,624,624,227,4,1451,0,113,1333,2
13031,26,26,10,1,624,624,232,4,1451,0,115,1334,2
13040,26,26,10,1,624,624,230,4,1451,0,115,1334,2
13051,26,26,10,1,624,624,223,4,1454,0,111,1338,2
13067,26,26,10,1,624,624,230,4,1458,0,113,1339,2
13077,26,26,10,1,624,624,230,4,1458,0,115,1341,2
13089,26,26,10,1,624,624,233,4,1461,0,116,1342,2
13099,26,26,10,1,624,624,234,4,1461,0,117,1342,2
13117,26,26,10,1,624,624,236,4,1463,0,119,1342,2
13129,26,26,10,1,624,624,238,4,1463,0,119,1342,2
13137,26,26,11,1,624,624,242,4,1465,0,121,1342,2
13157,26,26,11,1,624,624,242,4,1467,0,120,1343,2
13163,26,26,11,1,624,624,244,4,1467,0,122,1343,2
13169,26,26,11,1,624,624,246,4,1468,0,123,1343,2
13191,26,26,11,1,624,624,246,4,1468,0,123,1343,2
13196,26,26,11,1,624,624,246,4,1468,0,123,1343,2
13206,26,26,11,1,624,624,244,4,1468,0,122,1344,2
13222,26,26,11,1,624,624,242,4,1468,0,121,1345,2
13231,26,26,10,1,624,624,240,4,1468,0,120,1346,2
13241,26,26,11,1,624,624,243,4,1470,0,121,1346,2
13247,26,26,11,1,624,624,244,4,1470,0,122,1346,2
13268,26,26,11,1,624,624,246,4,1471,0,123,1346,2
13279,26,26,11,1,624,624,246,4,1471,0,123,1346,2
13289,26,26,11,1,624,624,248,4,1473,0,123,1346,2
13295,26,26,11,1,624,624,248,4,1473,0,124,1347,2
13302,26,26,11,1,624,624,248,4,1473,0,124,1347,2
13319,26,26,11,1,624,624,249,4,1474,0,124,1347,2
13330,26,26,11,1,624,624,250,4,1475,0,124,1349,2
13336,26,26,11,1,624,624,248,4,1475,0,124,1349,2
13349,26,26,11,1,624,624,246,4,1475,0,123,1350,2
13361,26,26,11,1,624,624,244,4,1475,0,122,1351,2
13373,26,26,11,1,624,624,242,4,1476,0,121,1353,2
13380,26,26,10,1,624,624,240,4,1478,0,120,1354,2
13391,26,26,10,1,624,624,232,4,1478,0,116,1360,2
13401,26,26,10,1,624,624,232,4,1478,0,116,1360,2
13413,26,26,10,1,624,624,233,4,1480,0,116,1360,2
13424,26,26,10,1,624,624,238,4,1482,0,118,1360,2
13436,26,26,10,1,624,624,240,4,1483,0,120,1361,2
13447,26,26,10,1,624,624,240,4,1483,0,120,1361,2
13458,26,26,10,1,624,624,236,4,1486,0,118,1366,2
13468,26,26,10,1,624,624,236,4,1486,0,118,1366,2
13480,26,26,10,1,624,624,236,4,1486,0,118,1366,2
13490,26,26,10,1,624,624,232,4,1486,0,116,1368,2
13503,26,26,10,1,624,624,232,4,1486,0,115,1369,2
13515,26,26,10,1,624,624,230,4,1486,0,115,1369,2
13525,26,26,10,1,624,624,230,4,1487,0,115,1369,2
13538,26,26,10,1,624,624,232,4,1488,0,116,1369,2
13550,26,26,10,1,624,624,232,4,1488,0,115,1371,2
13560,26,26,10,1,624,624,230,4,1488,0,115,1371,2
13571,26,26,10,1,624,624,234,4,1496,0,115,1371,2
13581,26,26,11,1,624,624,244,4,1496,0,122,1372,2
13592,26,26,11,1,624,624,246,4,1499,0,123,1372,2
13603,26,26,11,1,624,624,250,4,1499,0,125,1372,2
13615,26,26,11,1,624,624,246,4,1501,0,122,1376,2
13625,26,26,11,1,624,624,244,4,1501,0,122,1377,2
13638,26,26,11,1,624,624,243,4,1502,0,121,1378,2
13646,26,26,11,1,624,624,244,4,1502,0,122,1378,2
13661,26,26,11,1,624,624,242,4,1503,0,121,1379,2
13670,26,26,11,1,624,624,242,4,1503,0,121,1380,2
13681,26,26,10,1,624,624,239,4,1503,0,119,1382,2
13694,26,26,10,1,624,624,239,4,1504,0,120,1382,2
13705,26,26,10,1,624,624,240,4,1504,0,120,1382,2
13717,26,26,10,1,624,624,238,4,1506,0,119,1383,2
13732,26,26,11,1,624,624,243,4,1507,0,120,1384,2
13739,26,26,11,1,624,624,241,4,1510,0,120,1385,2
13748,26,26,11,1,624,624,246,4,1510,0,123,1385,2
13763,26,26,11,1,624,624,243,4,1513,0,122,1387,2
13774,26,26,11,1,624,624,242,4,1513,0,121,1390,2
13785,26,26,11,1,624,624,244,4,1514,0,122,1390,2
13796,26,26,11,1,624,624,243,4,1515,0,121,1391,2
13806,26,26,11,1,624,624,243,4,1515,0,121,1392,2
13817,26,26,11,1,624,624,248,4,1519,0,124,1393,2
13828,26,26,11,1,624,624,246,4,1519,0,123,1394,2
13838,26,26,11,1,624,624,244,4,1520,0,122,1396,2
13852,26,26,11,1,624,624,247,4,1523,0,124,1397,2
13862,26,26,11,1,624,624,249,4,1524,0,124,1397,2
13874,26,26,11,1,624,624,248,4,1524,0,124,1398,2
13885,26,26,11,1,624,624,246,4,1526,0,122,1400,2
13895,26,26,11,1,624,624,246,4,1526,0,123,1401,2
13906,26,26,11,1,624,624,242,4,1526,0,121,1403,2
13920,26,26,10,1,624,624,234,4,1526,0,117,1407,2
13929,26,26,10,1,624,624,232,4,1526,0,116,1408,2
13940,26,26,10,1,624,624,236,4,1529,0,117,1408,2
13952,26,26,10,1,624,624,237,4,1530,0,118,1409,2
13963,26,26,10,1,624,624,236,4,1530,0,118,1410,2
13977,26,26,10,1,624,624,236,4,1530,0,118,1410,2
13988,26,26,10,1,624,624,234,4,1530,0,117,1411,2
14002,26,26,10,1,624,624,234,4,1534,0,115,1413,2
14010,26,26,10,1,624,624,240,4,1536,0,120,1413,2
14023,26,26,11,1,624,624,243,4,1540,0,121,1414,2
14033,26,26,11,1,624,624,251,4,1544,0,123,1415,2
14042,26,26,11,1,624,624,255,4,1545,0,127,1415,2
14052,26,26,11,1,624,624,256,4,1545,0,128,1415,2
14066,26,26,11,1,624,624,257,4,1546,0,128,1415,2
14078,26,26,11,1,624,624,258,4,1548,0,130,1416,2
14093,26,26,11,1,624,624,262,4,1549,0,131,1416,2
14101,26,26,11,1,624,624,262,4,1549,0,131,1416,2
14115,26,26,11,1,624,624,260,4,1549,0,128,1419,2
14120,26,26,11,1,624,624,258,4,1551,0,127,1420,2
14136,26,26,11,1,624,624,257,4,1551,0,128,1421,2
14146,26,26,11,1,624,624,254,4,1551,0,127,1422,2
14156,26,26,11,1,624,624,250,4,1551,0,125,1424,2
14169,26,26,11,1,624,624,251,4,1552,0,125,1425,2
14179,26,26,11,1,624,624,250,4,1552,0,125,1425,2
14189,26,26,11,1,624,624,250,4,1552,0,125,1425,2
14201,26,26,11,1,624,624,246,4,1552,0,123,1427,2
14212,26,26,11,1,624,624,243,4,1552,0,121,1429,2
14222,26,26,10,1,624,624,234,4,1552,0,117,1433,2
14235,26,26,10,1,624,624,228,4,1552,0,113,1437,2
14245,26,26,10,1,624,624,224,4,1552,0,112,1438,2
14255,26,26,10,1,624,624,224,4,1552,0,112,1438,2
14266,26,26,10,1,624,624,222,4,1552,0,111,1439,2
14277,26,26,10,1,624,624,218,4,1552,0,109,1441,2
14287,26,26,10,1,624,624,218,4,1552,0,109,1441,2
14298,26,26,10,1,624,624,218,4,1555,0,108,1443,2
14309,26,26,10,1,624,624,220,4,1555,0,110,1443,2
14320,26,26,9,1,624,624,216,4,1555,0,108,1445,2
14331,26,26,9,1,624,624,216,4,1555,0,108,1445,2
14342,26,26,10,1,624,624,220,4,1558,0,109,1445,2
14352,26,26,10,1,624,624,226,4,1560,0,113,1445,2
14363,26,26,10,1,624,624,225,4,1562,0,112,1446,2
14374,26,26,10,1,624,624,228,4,1563,0,114,1446,2
14385,26,26,10,1,624,624,229,4,1564,0,114,1447,2
14395,26,26,10,1,624,624,232,4,1565,0,116,1447,2
14406,26,26,10,1,624,624,234,4,1567,0,116,1447,2
14417,26,26,10,1,624,624,236,4,1568,0,118,1448,2
14427,26,26,10,1,624,624,234,4,1568,0,117,1449,2
14438,26,26,10,1,624,624,234,4,1568,0,117,1449,2
14448,26,26,10,1,624,624,238,4,1570,0,119,1449,2
14459,26,26,10,1,624,624,235,4,1571,0,117,1451,2
14470,26,26,10,1,624,624,238,4,1572,0,119,1451,2
14480,26,26,10,1,624,624,238,4,1572,0,118,1452,2
14492,26,26,10,1,624,624,239,4,1574,0,119,1452,2
14502,26,26,10,1,624,624,238,4,1574,0,119,1453,2
14513,26,26,10,1,624,624,235,4,1574,0,117,1455,2
14524,26,26,10,1,624,624,234,4,1574,0,117,1455,2
14534,26,26,10,1,624,624,236,4,1575,0,118,1455,2
14545,26,26,10,1,624,624,232,4,1575,0,116,1457,2
14556,26,26,10,1,624,624,228,4,1576,0,112,1461,2
14567,26,26,10,1,624,624,223,4,1577,0,111,1463,2
14577,26,26,10,1,624,624,224,4,1577,0,112,1463,2
14589,26,26,10,1,624,624,227,4,1579,0,113,1463,2
14600,26,26,10,1,624,624,232,4,1581,0,116,1463,2
14611,26,26,10,1,624,624,235,4,1586,0,115,1464,2
14622,26,26,11,1,624,624,244,4,1591,0,121,1466,2
14634,26,26,11,1,624,624,244,4,1591,0,121,1468,2
14643,26,26,10,1,624,624,240,4,1591,0,120,1469,2
14658,26,26,10,1,624,624,237,4,1594,0,117,1472,2
14666,26,26,10,1,624,624,240,4,1596,0,120,1472,2
14679,26,26,11,1,624,624,244,4,1596,0,122,1472,2
14690,26,26,11,1,624,624,244,4,1597,0,122,1472,2
14700,26,26,11,1,624,624,245,4,1598,0,121,1474,2
14714,26,26,11,1,624,624,247,4,1600,0,123,1474,2
14724,26,26,11,1,624,624,243,4,1600,0,121,1477,2
14736,26,26,10,1,624,624,232,4,1604,0,115,1483,2
14751,26,26,10,1,624,624,238,4,1604,0,119,1483,2
14757,26,26,11,1,624,624,242,4,1607,0,121,1483,2
14769,26,26,10,1,624,624,239,4,1607,0,119,1486,2
14779,26,26,10,1,624,624,238,4,1607,0,119,1486,2
14791,26,26,10,1,624,624,238,4,1607,0,118,1487,2
14805,26,26,10,1,624,624,236,4,1607,0,118,1487,2
14813,26,26,10,1,624,624,236,4,1608,0,118,1487,2
14830,26,26,10,1,624,624,238,4,1608,0,119,1487,2
14837,26,26,10,1,624,624,239,4,1609,0,118,1488,2
14846,26,26,10,1,624,624,237,4,1612,0,118,1489,2
14856,26,26,11,1,624,624,242,4,1612,0,121,1489,2
14867,26,26,10,1,624,624,238,4,1612,0,118,1492,2
14879,26,26,10,1,624,624,233,4,1612,0,116,1494,2
14890,26,26,10,1,624,624,232,4,1612,0,116,1494,2
14901,26,26,10,1,624,624,232,4,1612,0,116,1494,2
14912,26,26,10,1,624,624,232,4,1612,0,116,1494,2
14924,26,26,10,1,624,624,232,4,1612,0,116,1494,2
14934,26,26,10,1,624,624,230,4,1612,0,115,1495,2
14945,26,26,10,1,624,624,228,4,1613,0,114,1496,2
14956,26,26,10,1,624,624,228,4,1613,0,114,1497,2
14967,26,26,10,1,624,624,226,4,1613,0,113,1498,2
14977,26,26,10,1,624,624,224,4,1613,0,112,1499,2
14988,26,26,10,1,624,624,228,4,1617,0,114,1501,2
14999,26,26,10,1,624,624,224,4,1617,0,112,1503,2
15009,26,26,10,1,624,624,222,4,1617,0,111,1504,2
15020,26,26,10,1,624,624,220,4,1617,0,110,1505,2
15031,26,26,9,1,624,624,212,4,1617,0,105,1510,2
15042,26,26,9,1,624,624,212,4,1619,0,105,1510,2
15053,26,26,10,1,624,624,218,4,1621,0,109,1510,2
15063,26,26,9,1,624,624,216,4,1622,0,108,1511,2
15074,26,26,9,1,624,624,216,4,1624,0,107,1513,2
15086,26,26,10,1,624,624,218,4,1627,0,109,1513,2
15096,26,26,10,1,624,624,222,4,1627,0,111,1514,2
15106,26,26,10,1,624,624,222,4,1629,0,111,1514,2
15117,26,26,10,1,624,624,222,4,1629,0,111,1516,2
15128,26,26,10,1,624,624,220,4,1630,0,110,1517,2
15139,26,26,10,1,624,624,222,4,1630,0,111,1517,2
15150,26,26,10,1,624,624,222,4,1630,0,111,1517,2
15162,26,26,10,1,624,624,222,4,1632,0,111,1517,2
15172,26,26,10,1,624,624,224,4,1632,0,112,1518,2
15182,26,26,9,1,624,624,216,4,1633,0,108,1522,2
15193,26,26,10,1,624,624,220,4,1634,0,110,1522,2
15204,26,26,10,1,624,624,218,4,1634,0,108,1524,2
15215,26,26,9,1,624,624,206,4,1635,0,102,1531,2
15225,26,26,9,1,624,624,202,4,1635,0,101,1532,2
15236,26,26,9,1,624,624,200,4,1635,0,100,1533,2
15246,26,26,9,1,624,624,201,4,1636,0,100,1533,2
15257,26,26,9,1,624,624,198,4,1636,0,99,1535,2
15269,26,26,9,1,624,624,194,4,1636,0,97,1537,2
15279,26,26,9,1,624,624,194,4,1636,0,97,1537,2
15290,26,26,8,1,624,624,190,4,1636,0,95,1539,2
15301,26,26,8,1,624,624,191,4,1637,0,96,1539,2
15312,26,26,8,1,624,624,190,4,1639,0,95,1540,2
15323,26,26,10,1,624,624,220,4,1659,0,111,1540,2
15333,26,26,10,1,624,624,235,4,1660,0,117,1540,2
15343,26,26,10,1,624,624,238,4,1661,0,119,1540,2
15358,26,26,10,1,624,624,240,4,1663,0,115,1544,2
15375,26,26,10,1,624,624,238,4,1667,0,120,1544,2
15379,26,26,11,1,624,624,241,4,1668,0,120,1545,2
15397,26,26,10,1,624,624,240,4,1668,0,120,1546,2
15404,26,26,11,1,624,624,241,4,1669,0,121,1546,2
15420,26,26,11,1,624,624,244,4,1670,0,122,1546,2
15440,26,26,11,1,624,624,244,4,1672,0,122,1548,2
15452,26,26,11,1,624,624,245,4,1673,0,122,1549,2
15465,26,26,11,1,624,624,241,4,1674,0,120,1551,2
15472,26,26,10,1,624,624,238,4,1674,0,118,1554,2
15478,26,26,10,1,624,624,236,4,1675,0,116,1557,2
15508,26,26,10,1,624,624,227,4,1677,0,112,1561,2
15509,26,26,10,1,624,624,218,4,1677,0,109,1566,2
15525,26,26,9,1,624,624,214,4,1677,0,107,1568,2
15531,26,26,9,1,624,624,214,4,1677,0,107,1568,2
15539,26,26,9,1,624,624,216,4,1679,0,107,1568,2
15559,26,26,9,1,624,624,210,4,1679,0,105,1572,2
15561,26,26,9,1,624,624,206,4,1679,0,102,1575,2
15579,26,26,9,1,624,624,206,4,1681,0,103,1576,2
15582,26,26,9,1,624,624,206,4,1684,0,102,1577,2
15595,26,26,9,1,624,624,210,4,1685,0,105,1577,2
15599,26,26,9,1,624,624,214,4,1687,0,106,1577,2
15616,26,26,9,1,624,624,206,4,1687,0,103,1582,2
15632,26,26,9,1,624,624,203,4,1687,0,101,1584,2
15637,26,26,9,1,624,624,202,4,1687,0,101,1584,2
15638,26,26,9,1,624,624,201,4,1688,0,100,1585,2
15656,26,26,9,1,624,624,206,4,1693,0,103,1586,2
15663,26,26,9,1,624,624,207,4,1695,0,102,1589,2
15670,26,26,9,1,624,624,202,4,1696,0,99,1594,2
15681,26,26,9,1,624,624,200,4,1696,0,100,1594,2
15697,26,26,9,1,624,624,201,4,1697,0,101,1594,2
15708,26,26,9,1,624,624,202,4,1697,0,101,1594,2
15721,26,26,9,1,624,624,198,4,1697,0,99,1596,2
15733,26,26,9,1,624,624,198,4,1697,0,99,1596,2
15747,26,26,9,1,624,624,193,4,1700,0,94,1601,2
15759,26,26,9,1,624,624,211,4,1721,0,109,1603,2
15762,26,26,10,1,624,624,225,4,1721,0,112,1607,2
15780,26,26,10,1,624,624,227,4,1723,0,113,1608,2
15794,26,26,10,1,624,624,230,4,1728,0,113,1609,2
15803,26,26,10,1,624,624,234,4,1728,0,117,1609,2
15818,26,26,10,1,624,624,234,4,1728,0,117,1609,2
15842,26,26,10,1,624,624,234,4,1728,0,117,1609,2
15852,26,26,10,1,624,624,234,4,1728,0,117,1609,2
15862,26,26,10,1,624,624,234,4,1728,0,117,1609,2
15902,26,26,10,1,624,624,232,4,1728,0,116,1610,2
15910,26,26,10,1,624,624,230,4,1728,0,114,1612,2
15913,26,26,10,1,624,624,228,4,1728,0,114,1612,2
15948,26,26,10,1,624,624,235,4,1733,0,117,1613,2
15957,26,26,10,1,624,624,232,4,1734,0,115,1616,2
15964,26,26,10,1,624,624,230,4,1734,0,115,1617,2
15983,26,26,10,1,624,624,228,4,1734,0,114,1618,2
15990,26,26,10,1,624,624,223,4,1734,0,109,1623,2
16000,26,26,10,1,624,624,218,4,1734,0,109,1623,2
16016,26,26,10,1,624,624,217,4,1736,0,107,1625,2
16028,26,26,10,1,624,624,217,4,1739,0,106,1628,2
16038,26,26,10,1,624,624,217,4,1740,0,108,1629,2
16049,26,26,9,1,624,624,216,4,1742,0,108,1630,2
16067,26,26,10,1,624,624,219,4,1742,0,109,1631,2
16088,26,26,9,1,624,624,212,4,1742,0,106,1634,2
16097,26,26,9,1,624,624,212,4,1742,0,106,1634,2
16116,26,26,9,1,624,624,210,4,1742,0,105,1635,2
16122,26,26,9,1,624,624,206,4,1742,0,103,1637,2
16140,26,26,9,1,624,624,206,4,1742,0,103,1637,2
16150,26,26,9,1,624,624,212,4,1751,0,108,1638,2
16151,26,26,10,1,624,624,222,4,1751,0,111,1638,2
16175,26,26,10,1,624,624,222,4,1751,0,111,1638,2
16180,26,26,10,1,624,624,222,4,1751,0,111,1638,2
16185,26,26,10,1,624,624,222,4,1751,0,111,1638,2
16202,26,26,10,1,624,624,222,4,1752,0,111,1639,2
16210,26,26,10,1,624,624,220,4,1752,0,110,1640,2
16218,26,26,9,1,624,624,214,4,1752,0,107,1643,2
16231,26,26,9,1,624,624,213,4,1752,0,105,1645,2
16242,26,26,9,1,624,624,208,4,1752,0,104,1646,2
