timestamp,nodes_owned,nodes_cur_cap,nodes_in_use,nodes_indemand,cores_owned,cores_cur_cap,cores_in_use,cores_indemand,jobs_waiting,jobs_running,jobs_completed,jobs_failed
11550,20,20,11,na,480,480,235,na,0,81,124,0
11561,20,20,11,na,480,480,235,na,0,78,128,0
11571,20,20,11,na,480,480,222,na,0,77,129,0
11582,20,20,11,na,480,480,214,na,0,73,134,0
11592,20,20,11,na,480,480,207,na,0,70,135,0
11603,20,20,11,na,480,480,206,na,0,68,137,0
11613,20,20,11,na,480,480,204,na,0,68,137,0
11624,20,20,11,na,480,480,204,na,0,68,137,0
11635,20,20,11,na,480,480,204,na,0,68,137,0
11645,20,20,11,na,480,480,204,na,0,68,137,0
11656,20,20,11,na,480,480,204,na,0,68,137,0
11666,20,20,11,na,480,480,204,na,0,68,137,0
11677,20,20,11,na,480,480,204,na,0,68,137,0
11687,20,20,11,na,480,480,204,na,0,68,137,0
11698,20,20,11,na,480,480,204,na,0,68,137,0
11708,20,20,11,na,480,480,204,na,0,68,137,0
11719,20,20,11,na,480,480,204,na,0,68,137,0
11730,20,20,11,na,480,480,204,na,0,68,137,0
11740,20,20,11,na,480,480,204,na,0,68,137,0
11751,20,20,11,na,480,480,204,na,0,68,137,0
11761,20,20,11,na,480,480,204,na,0,68,137,0
11772,20,20,11,na,480,480,204,na,0,68,137,0
11782,20,20,11,na,480,480,204,na,0,68,137,0
11793,20,20,11,na,480,480,204,na,0,68,137,0
11804,20,20,11,na,480,480,204,na,0,68,137,0
11814,20,20,11,na,480,480,204,na,0,68,137,0
11825,20,20,11,na,480,480,204,na,0,68,137,0
11835,20,20,11,na,480,480,204,na,0,68,137,0
11846,20,20,11,na,480,480,204,na,0,68,137,0
11856,20,20,11,na,480,480,204,na,0,68,137,0
11867,20,20,11,na,480,480,204,na,0,68,137,0
11877,20,20,11,na,480,480,204,na,0,68,137,0
11888,20,20,11,na,480,480,204,na,0,68,137,0
11899,20,20,11,na,480,480,204,na,0,68,137,0
11909,20,20,11,na,480,480,206,na,0,69,137,0
11920,20,20,11,na,480,480,210,na,0,70,137,0
11930,20,20,11,na,480,480,214,na,0,72,137,0
11941,20,20,11,na,480,480,216,na,0,73,137,0
11951,20,20,11,na,480,480,220,na,0,74,137,0
11962,20,20,11,na,480,480,222,na,0,75,137,0
11973,20,20,11,na,480,480,222,na,0,76,137,0
11983,20,20,11,na,480,480,223,na,0,76,137,0
11994,20,20,11,na,480,480,224,na,0,77,137,0
12005,20,20,11,na,480,480,225,na,0,78,137,0
12015,20,20,11,na,480,480,227,na,0,79,137,0
12025,20,20,11,na,480,480,235,na,0,80,137,0
12036,20,20,11,na,480,480,243,na,0,82,137,0
12047,20,20,11,na,480,480,245,na,0,83,137,0
12057,20,20,11,na,480,480,246,na,0,84,137,0
12068,20,20,11,na,480,480,246,na,0,84,137,0
12078,20,20,11,na,480,480,246,na,0,84,137,0
12089,20,20,11,na,480,480,246,na,0,84,137,0
12099,20,20,11,na,480,480,241,na,0,82,139,0
12110,20,20,11,na,480,480,239,na,0,80,144,0
12120,20,20,11,na,480,480,217,na,0,75,150,0
12131,20,20,11,na,480,480,205,na,0,69,153,0
12141,20,20,11,na,480,480,202,na,0,67,154,0
12156,20,20,11,na,480,480,202,na,0,67,154,0
12163,20,20,11,na,480,480,202,na,0,67,154,0
12173,20,20,11,na,480,480,202,na,0,67,154,0
12184,20,20,11,na,480,480,202,na,0,67,154,0
12194,20,20,11,na,480,480,202,na,0,67,154,0
12205,20,20,11,na,480,480,202,na,0,67,154,0
12215,20,20,11,na,480,480,202,na,0,67,154,0
12226,20,20,11,na,480,480,202,na,0,67,154,0
12237,20,20,11,na,480,480,202,na,0,67,154,0
12247,20,20,11,na,480,480,202,na,0,67,154,0
12258,20,20,11,na,480,480,202,na,0,67,154,0
12270,20,20,11,na,480,480,202,na,0,67,154,0
12279,20,20,11,na,480,480,202,na,0,67,154,0
12289,20,20,11,na,480,480,202,na,0,67,154,0
12300,20,20,11,na,480,480,202,na,0,67,154,0
12310,20,20,11,na,480,480,202,na,0,67,154,0
12321,20,20,11,na,480,480,202,na,0,67,154,0
12332,20,20,11,na,480,480,202,na,0,67,154,0
12342,20,20,11,na,480,480,202,na,0,67,154,0
12353,20,20,11,na,480,480,202,na,0,67,154,0
12363,20,20,11,na,480,480,202,na,0,67,154,0
12374,20,20,11,na,480,480,202,na,0,67,154,0
12384,20,20,11,na,480,480,202,na,0,67,154,0
12395,20,20,11,na,480,480,202,na,0,67,154,0
12405,20,20,11,na,480,480,202,na,0,67,154,0
12416,20,20,11,na,480,480,202,na,0,67,154,0
12427,20,20,11,na,480,480,202,na,0,67,154,0
12437,20,20,11,na,480,480,202,na,0,67,154,0
12448,20,20,11,na,480,480,202,na,0,67,154,0
12458,20,20,11,na,480,480,202,na,0,67,154,0
12469,20,20,11,na,480,480,202,na,0,67,154,0
12479,20,20,11,na,480,480,202,na,0,67,154,0
12490,20,20,11,na,480,480,202,na,0,67,154,0
12500,20,20,11,na,480,480,202,na,0,67,154,0
12511,20,20,11,na,480,480,202,na,0,67,154,0
12522,20,20,11,na,480,480,202,na,0,67,154,0
12532,20,20,11,na,480,480,202,na,0,67,154,0
12543,20,20,11,na,480,480,202,na,0,67,154,0
12553,20,20,11,na,480,480,202,na,0,67,154,0
12564,20,20,11,na,480,480,202,na,0,67,154,0
12574,20,20,11,na,480,480,202,na,0,67,154,0
12585,20,20,11,na,480,480,202,na,0,67,154,0
12595,20,20,11,na,480,480,202,na,0,67,154,0
12606,20,20,11,na,480,480,202,na,0,67,154,0
12617,20,20,11,na,480,480,202,na,0,67,154,0
12627,20,20,11,na,480,480,202,na,0,67,154,0
12638,20,20,11,na,480,480,202,na,0,67,154,0
12648,20,20,11,na,480,480,202,na,0,67,154,0
12660,20,20,11,na,480,480,202,na,0,67,154,0
12669,20,20,11,na,480,480,206,na,0,68,154,0
12680,20,20,11,na,480,480,199,na,0,66,159,0
12691,20,20,11,na,480,480,189,na,0,62,167,0
12701,20,20,11,na,480,480,182,na,0,59,170,0
12712,20,20,11,na,480,480,162,na,0,56,170,0
12722,20,20,11,na,480,480,163,na,0,56,170,0
12733,20,20,11,na,480,480,164,na,0,57,170,0
12743,20,20,11,na,480,480,166,na,0,58,170,0
12754,20,20,11,na,480,480,167,na,0,59,170,0
12769,20,20,11,na,480,480,169,na,0,60,170,0
12775,20,20,11,na,480,480,169,na,0,61,170,0
12785,20,20,11,na,480,480,171,na,0,61,170,0
12796,20,20,11,na,480,480,175,na,0,62,170,0
12807,20,20,11,na,480,480,183,na,0,63,170,0
12817,20,20,11,na,480,480,187,na,0,64,170,0
12828,20,20,11,na,480,480,189,na,0,65,170,0
12838,20,20,11,na,480,480,189,na,0,65,170,0
12849,20,20,11,na,480,480,189,na,0,65,170,0
12859,20,20,11,na,480,480,189,na,0,65,170,0
12870,20,20,11,na,480,480,189,na,0,65,170,0
12881,20,20,11,na,480,480,189,na,0,65,170,0
12891,20,20,11,na,480,480,189,na,0,65,170,0
12902,20,20,11,na,480,480,189,na,0,65,170,0
12912,20,20,11,na,480,480,189,na,0,65,170,0
12923,20,20,11,na,480,480,189,na,0,65,170,0
12933,20,20,11,na,480,480,189,na,0,65,170,0
12944,20,20,11,na,480,480,189,na,0,65,170,0
12955,20,20,11,na,480,480,189,na,0,65,170,0
12965,20,20,11,na,480,480,189,na,0,65,170,0
12976,20,20,11,na,480,480,189,na,0,65,170,0
12986,20,20,11,na,480,480,189,na,0,65,170,0
12997,20,20,11,na,480,480,189,na,0,65,170,0
13007,20,20,11,na,480,480,189,na,0,65,170,0
13018,20,20,11,na,480,480,189,na,0,65,170,0
13028,20,20,11,na,480,480,189,na,0,65,170,0
13039,20,20,11,na,480,480,189,na,0,65,170,0
13050,20,20,11,na,480,480,189,na,0,65,170,0
13060,20,20,11,na,480,480,189,na,0,65,170,0
13071,20,20,11,na,480,480,189,na,0,65,170,0
13081,20,20,11,na,480,480,189,na,0,65,170,0
13092,20,20,11,na,480,480,189,na,0,65,170,0
13102,20,20,11,na,480,480,189,na,0,65,170,0
13113,20,20,11,na,480,480,189,na,0,65,170,0
13123,20,20,11,na,480,480,189,na,0,65,170,0
13134,20,20,11,na,480,480,189,na,0,65,170,0
13145,20,20,11,na,480,480,189,na,0,65,170,0
13155,20,20,11,na,480,480,189,na,0,65,170,0
13166,20,20,11,na,480,480,189,na,0,65,170,0
13176,20,20,11,na,480,480,189,na,0,65,170,0
13187,20,20,11,na,480,480,189,na,0,65,170,0
13197,20,20,11,na,480,480,189,na,0,65,170,0
13208,20,20,11,na,480,480,189,na,0,65,170,0
13219,20,20,11,na,480,480,189,na,0,65,170,0
13229,20,20,11,na,480,480,189,na,0,65,170,0
13240,20,20,11,na,480,480,189,na,0,64,171,0
13250,20,20,11,na,480,480,181,na,0,64,171,0
13261,20,20,11,na,480,480,181,na,0,64,173,0
13271,20,20,11,na,480,480,176,na,0,62,173,0
13282,20,20,11,na,480,480,176,na,0,62,173,0
13292,20,20,11,na,480,480,176,na,0,62,173,0
13303,20,20,11,na,480,480,176,na,0,62,173,0
13314,20,20,11,na,480,480,176,na,0,62,173,0
13324,20,20,11,na,480,480,176,na,0,62,173,0
13335,20,20,11,na,480,480,176,na,0,62,173,0
13345,20,20,11,na,480,480,176,na,0,62,174,0
13356,20,20,11,na,480,480,170,na,0,60,175,0
13366,20,20,11,na,480,480,162,na,0,59,176,0
13377,20,20,11,na,480,480,162,na,0,59,177,0
13388,20,20,11,na,480,480,161,na,0,57,178,0
13399,20,20,11,na,480,480,153,na,0,57,179,0
13409,20,20,11,na,480,480,147,na,0,53,182,0
13421,20,20,11,na,480,480,145,na,0,53,182,0
13430,20,20,11,na,480,480,145,na,0,52,184,0
13440,20,20,11,na,480,480,142,na,0,52,184,0
13451,20,20,11,na,480,480,143,na,0,52,185,0
13461,20,20,11,na,480,480,150,na,0,53,187,0
13472,20,20,11,na,480,480,147,na,0,52,187,0
13483,20,20,11,na,480,480,148,na,0,53,187,0
13493,20,20,11,na,480,480,149,na,0,54,187,0
13504,20,20,11,na,480,480,150,na,0,55,187,0
13514,20,20,11,na,480,480,151,na,0,57,187,0
13525,20,20,11,na,480,480,152,na,0,57,187,0
13536,20,20,11,na,480,480,154,na,0,59,187,0
13546,20,20,11,na,480,480,156,na,0,59,187,0
13557,20,20,11,na,480,480,158,na,0,60,187,0
13567,20,20,11,na,480,480,159,na,0,62,187,0
13578,20,20,11,na,480,480,167,na,0,62,187,0
13588,20,20,11,na,480,480,167,na,0,62,187,0
13599,20,20,11,na,480,480,167,na,0,62,187,0
13609,20,20,11,na,480,480,167,na,0,62,187,0
13620,20,20,11,na,480,480,167,na,0,62,187,0
13630,20,20,11,na,480,480,167,na,0,62,187,0
13641,20,20,11,na,480,480,167,na,0,62,187,0
13651,20,20,11,na,480,480,167,na,0,62,187,0
13662,20,20,11,na,480,480,167,na,0,62,187,0
13673,20,20,11,na,480,480,167,na,0,62,187,0
13683,20,20,11,na,480,480,167,na,0,62,187,0
13694,20,20,11,na,480,480,167,na,0,62,187,0
13704,20,20,11,na,480,480,167,na,0,62,187,0
13715,20,20,11,na,480,480,167,na,0,62,187,0
13725,20,20,11,na,480,480,167,na,0,62,187,0
13736,20,20,11,na,480,480,167,na,0,62,187,0
13747,20,20,11,na,480,480,167,na,0,62,187,0
13757,20,20,11,na,480,480,167,na,0,62,187,0
13768,20,20,11,na,480,480,167,na,0,62,187,0
13778,20,20,11,na,480,480,167,na,0,62,187,0
13789,20,20,11,na,480,480,167,na,0,61,188,0
13799,20,20,11,na,480,480,157,na,0,60,189,0
13810,20,20,9,na,480,480,152,na,0,58,191,0
13820,20,20,9,na,480,480,152,na,0,58,192,0
13831,20,20,9,na,480,480,149,na,0,56,194,0
13842,20,20,9,na,480,480,141,na,0,55,196,0
13852,20,20,9,na,480,480,130,na,0,52,197,0
13863,20,20,9,na,480,480,130,na,0,52,197,0
13873,20,20,9,na,480,480,130,na,0,52,197,0
13884,20,20,9,na,480,480,130,na,0,51,198,0
13894,20,20,9,na,480,480,127,na,0,50,199,0
13905,20,20,9,na,480,480,125,na,0,48,201,0
13915,20,20,9,na,480,480,122,na,0,47,203,0
13926,20,20,9,na,480,480,121,na,0,46,203,0
13937,20,20,9,na,480,480,121,na,0,46,204,0
13947,20,20,9,na,480,480,120,na,0,45,204,0
13958,20,20,9,na,480,480,120,na,0,45,204,0
13968,20,20,9,na,480,480,120,na,0,45,204,0
13980,20,20,9,na,480,480,120,na,0,45,204,0
13989,20,20,9,na,480,480,120,na,0,45,204,0
14000,20,20,9,na,480,480,120,na,0,45,204,0
14011,20,20,9,na,480,480,120,na,0,45,204,0
14021,20,20,9,na,480,480,120,na,0,45,204,0
14032,20,20,9,na,480,480,120,na,0,45,204,0
14042,20,20,9,na,480,480,120,na,0,45,204,0
14053,20,20,9,na,480,480,120,na,0,45,204,0
14063,20,20,9,na,480,480,120,na,0,45,204,0
14074,20,20,9,na,480,480,120,na,0,45,204,0
14084,20,20,9,na,480,480,120,na,0,45,204,0
14095,20,20,9,na,480,480,120,na,0,45,204,0
14105,20,20,9,na,480,480,120,na,0,45,204,0
14116,20,20,9,na,480,480,120,na,0,45,204,0
14127,20,20,9,na,480,480,120,na,0,45,204,0
14137,20,20,9,na,480,480,120,na,0,45,204,0
14148,20,20,9,na,480,480,120,na,0,45,204,0
14158,20,20,9,na,480,480,120,na,0,45,204,0
14169,20,20,9,na,480,480,120,na,0,45,204,0
14179,20,20,9,na,480,480,120,na,0,46,204,0
14190,20,20,9,na,480,480,122,na,0,47,204,0
14201,20,20,9,na,480,480,123,na,0,48,204,0
14211,20,20,9,na,480,480,124,na,0,50,204,0
14222,20,20,9,na,480,480,126,na,0,51,204,0
14232,20,20,9,na,480,480,128,na,0,52,204,0
14243,20,20,9,na,480,480,129,na,0,54,204,0
14253,20,20,9,na,480,480,137,na,0,55,204,0
14264,20,20,9,na,480,480,138,na,0,56,204,0
14274,20,20,9,na,480,480,139,na,0,58,204,0
14285,20,20,9,na,480,480,142,na,0,59,204,0
14296,20,20,9,na,480,480,150,na,0,60,204,0
14306,20,20,9,na,480,480,150,na,0,60,204,0
14317,20,20,9,na,480,480,150,na,0,60,204,0
14327,20,20,9,na,480,480,150,na,0,60,204,0
14338,20,20,9,na,480,480,150,na,0,60,204,0
14348,20,20,9,na,480,480,150,na,0,60,204,0
14359,20,20,9,na,480,480,150,na,0,60,204,0
14370,20,20,9,na,480,480,150,na,0,60,204,0
14380,20,20,9,na,480,480,150,na,0,60,204,0
14391,20,20,9,na,480,480,150,na,0,59,205,0
14401,20,20,9,na,480,480,144,na,0,58,207,0
14412,20,20,8,na,480,480,138,na,0,53,213,0
14422,20,20,7,na,480,480,116,na,0,47,218,0
14433,20,20,7,na,480,480,109,na,0,44,220,0
14443,20,20,7,na,480,480,108,na,0,44,220,0
14454,20,20,7,na,480,480,108,na,0,44,220,0
14465,20,20,7,na,480,480,108,na,0,44,220,0
14475,20,20,7,na,480,480,108,na,0,44,220,0
14486,20,20,7,na,480,480,108,na,0,44,220,0
14496,20,20,7,na,480,480,108,na,0,44,220,0
14507,20,20,7,na,480,480,108,na,0,44,220,0
14517,20,20,7,na,480,480,108,na,0,44,220,0
14528,20,20,7,na,480,480,108,na,0,44,220,0
14538,20,20,7,na,480,480,108,na,0,44,220,0
14549,20,20,7,na,480,480,108,na,0,44,220,0
14559,20,20,7,na,480,480,108,na,0,44,220,0
14570,20,20,7,na,480,480,108,na,0,44,220,0
14581,20,20,7,na,480,480,108,na,0,44,220,0
14591,20,20,7,na,480,480,108,na,0,44,220,0
14602,20,20,7,na,480,480,108,na,0,44,220,0
14612,20,20,7,na,480,480,108,na,0,44,220,0
14623,20,20,7,na,480,480,108,na,0,44,220,0
14633,20,20,7,na,480,480,108,na,0,44,220,0
14644,20,20,7,na,480,480,108,na,0,44,220,0
14655,20,20,7,na,480,480,108,na,0,44,220,0
14665,20,20,7,na,480,480,108,na,0,44,220,0
14676,20,20,7,na,480,480,108,na,0,44,220,0
14686,20,20,7,na,480,480,108,na,0,44,220,0
14697,20,20,7,na,480,480,108,na,0,44,220,0
14707,20,20,7,na,480,480,108,na,0,44,220,0
14718,20,20,7,na,480,480,108,na,0,44,220,0
14728,20,20,7,na,480,480,108,na,0,44,220,0
14739,20,20,7,na,480,480,108,na,0,44,220,0
14750,20,20,7,na,480,480,108,na,0,44,220,0
14760,20,20,7,na,480,480,108,na,0,44,220,0
14771,20,20,7,na,480,480,108,na,0,44,220,0
14781,20,20,7,na,480,480,108,na,0,44,220,0
14792,20,20,7,na,480,480,108,na,0,44,220,0
14802,20,20,7,na,480,480,108,na,0,44,220,0
14813,20,20,7,na,480,480,108,na,0,44,220,0
14823,20,20,7,na,480,480,108,na,0,44,220,0
14834,20,20,7,na,480,480,108,na,0,44,220,0
14845,20,20,7,na,480,480,108,na,0,44,220,0
14855,20,20,7,na,480,480,108,na,0,44,220,0
14866,20,20,7,na,480,480,108,na,0,44,220,0
14876,20,20,7,na,480,480,108,na,0,44,220,0
14887,20,20,7,na,480,480,108,na,0,44,220,0
14897,20,20,7,na,480,480,108,na,0,45,220,0
14908,20,20,7,na,480,480,109,na,0,46,220,0
14919,20,20,7,na,480,480,114,na,0,47,220,0
14929,20,20,7,na,480,480,115,na,0,48,220,0
14940,20,20,7,na,480,480,116,na,0,50,220,0
14950,20,20,7,na,480,480,119,na,0,51,220,0
14961,20,20,7,na,480,480,120,na,0,52,220,0
14971,20,20,7,na,480,480,130,na,0,54,220,0
14982,20,20,7,na,480,480,132,na,0,55,220,0
14992,20,20,7,na,480,480,134,na,0,57,220,0
15003,20,20,7,na,480,480,143,na,0,58,220,0
15014,20,20,7,na,480,480,144,na,0,59,220,0
15024,20,20,7,na,480,480,144,na,0,58,224,0
15035,20,20,7,na,480,480,137,na,0,53,231,0
15045,20,20,7,na,480,480,127,na,0,48,234,0
15056,20,20,7,na,480,480,123,na,0,47,234,0
15066,20,20,7,na,480,480,123,na,0,47,234,0
15077,20,20,7,na,480,480,123,na,0,47,234,0
15088,20,20,7,na,480,480,123,na,0,47,234,0
15098,20,20,7,na,480,480,123,na,0,47,234,0
15109,20,20,7,na,480,480,123,na,0,47,234,0
15119,20,20,7,na,480,480,123,na,0,47,234,0
15130,20,20,7,na,480,480,123,na,0,47,234,0
15140,20,20,7,na,480,480,123,na,0,47,234,0
15151,20,20,7,na,480,480,123,na,0,47,234,0
15162,20,20,7,na,480,480,123,na,0,47,234,0
15172,20,20,7,na,480,480,123,na,0,47,234,0
15183,20,20,7,na,480,480,123,na,0,47,234,0
15193,20,20,7,na,480,480,123,na,0,47,234,0
15204,20,20,7,na,480,480,123,na,0,47,234,0
15214,20,20,7,na,480,480,123,na,0,47,234,0
15225,20,20,7,na,480,480,123,na,0,47,234,0
15235,20,20,7,na,480,480,123,na,0,47,234,0
15246,20,20,7,na,480,480,123,na,0,47,234,0
15256,20,20,7,na,480,480,123,na,0,47,234,0
15267,20,20,7,na,480,480,123,na,0,47,234,0
15278,20,20,7,na,480,480,123,na,0,47,234,0
15288,20,20,7,na,480,480,123,na,0,47,234,0
15299,20,20,7,na,480,480,123,na,0,47,234,0
15309,20,20,7,na,480,480,123,na,0,47,234,0
15320,20,20,7,na,480,480,123,na,0,47,234,0
15330,20,20,7,na,480,480,123,na,0,47,234,0
15341,20,20,7,na,480,480,123,na,0,47,234,0
15351,20,20,7,na,480,480,123,na,0,47,234,0
15362,20,20,7,na,480,480,123,na,0,47,234,0
15373,20,20,7,na,480,480,123,na,0,47,234,0
15383,20,20,7,na,480,480,123,na,0,47,234,0
15394,20,20,7,na,480,480,123,na,0,47,234,0
15404,20,20,7,na,480,480,123,na,0,47,234,0
15420,20,20,7,na,480,480,123,na,0,47,234,0
15430,20,20,7,na,480,480,123,na,0,47,234,0
15441,20,20,7,na,480,480,123,na,0,47,234,0
15451,20,20,7,na,480,480,123,na,0,47,234,0
15462,20,20,7,na,480,480,123,na,0,47,234,0
15473,20,20,7,na,480,480,123,na,0,47,234,0
15483,20,20,7,na,480,480,123,na,0,47,234,0
15494,20,20,7,na,480,480,123,na,0,47,234,0
15504,20,20,7,na,480,480,123,na,0,47,234,0
15515,20,20,7,na,480,480,123,na,0,47,234,0
15525,20,20,7,na,480,480,123,na,0,47,234,0
15536,20,20,7,na,480,480,123,na,0,47,234,0
15547,20,20,7,na,480,480,123,na,0,47,234,0
15557,20,20,7,na,480,480,123,na,0,47,234,0
15568,20,20,7,na,480,480,123,na,0,47,234,0
15578,20,20,7,na,480,480,123,na,0,47,234,0
15589,20,20,7,na,480,480,112,na,0,44,237,0
15599,20,20,7,na,480,480,110,na,0,43,239,0
15610,20,20,7,na,480,480,108,na,0,42,242,0
15620,20,20,7,na,480,480,94,na,0,34,247,0
15631,20,20,6,na,480,480,90,na,0,33,248,0
15642,20,20,6,na,480,480,93,na,0,35,248,0
15652,20,20,6,na,480,480,95,na,0,36,248,0
15663,20,20,6,na,480,480,103,na,0,38,248,0
15673,20,20,6,na,480,480,106,na,0,39,248,0
15684,20,20,6,na,480,480,107,na,0,40,248,0
15694,20,20,6,na,480,480,115,na,0,42,248,0
15705,20,20,6,na,480,480,124,na,0,43,248,0
15716,20,20,6,na,480,480,126,na,0,44,248,0
15726,20,20,6,na,480,480,134,na,0,46,248,0
15737,20,20,6,na,480,480,139,na,0,47,248,0
15747,20,20,6,na,480,480,140,na,0,48,248,0
15758,20,20,6,na,480,480,142,na,0,50,248,0
15768,20,20,6,na,480,480,143,na,0,51,248,0
15779,20,20,6,na,480,480,143,na,0,51,248,0
15790,20,20,6,na,480,480,143,na,0,51,248,0
15800,20,20,6,na,480,480,143,na,0,51,248,0
15811,20,20,6,na,480,480,143,na,0,51,248,0
15821,20,20,6,na,480,480,143,na,0,51,248,0
15832,20,20,6,na,480,480,143,na,0,51,248,0
15842,20,20,6,na,480,480,143,na,0,51,248,0
15853,20,20,6,na,480,480,143,na,0,51,248,0
15863,20,20,6,na,480,480,143,na,0,51,248,0
15874,20,20,6,na,480,480,143,na,0,51,248,0
15885,20,20,6,na,480,480,143,na,0,51,248,0
15895,20,20,6,na,480,480,143,na,0,51,248,0
15906,20,20,6,na,480,480,143,na,0,51,248,0
15916,20,20,6,na,480,480,143,na,0,51,248,0
15927,20,20,6,na,480,480,143,na,0,51,248,0
15937,20,20,6,na,480,480,143,na,0,51,248,0
15948,20,20,6,na,480,480,143,na,0,51,248,0
15958,20,20,6,na,480,480,143,na,0,51,248,0
15969,20,20,6,na,480,480,143,na,0,51,248,0
15980,20,20,6,na,480,480,143,na,0,51,248,0
15990,20,20,6,na,480,480,143,na,0,51,248,0
16001,20,20,6,na,480,480,143,na,0,51,248,0
16011,20,20,6,na,480,480,143,na,0,51,248,0
16022,20,20,6,na,480,480,143,na,0,51,248,0
16032,20,20,6,na,480,480,143,na,0,51,248,0
16043,20,20,6,na,480,480,143,na,0,51,248,0
16053,20,20,6,na,480,480,143,na,0,51,248,0
16064,20,20,6,na,480,480,143,na,0,51,248,0
16075,20,20,6,na,480,480,143,na,0,51,248,0
16085,20,20,6,na,480,480,143,na,0,51,249,0
16096,20,20,6,na,480,480,134,na,0,49,250,0
16106,20,20,6,na,480,480,132,na,0,48,252,0
16117,20,20,6,na,480,480,126,na,0,44,255,0
16127,20,20,6,na,480,480,122,na,0,44,255,0
16138,20,20,6,na,480,480,122,na,0,43,256,0
16149,20,20,6,na,480,480,121,na,0,43,256,0
16159,20,20,6,na,480,480,120,na,0,42,258,0
16170,20,20,6,na,480,480,117,na,0,40,259,0
16180,20,20,6,na,480,480,116,na,0,39,260,0
16191,20,20,6,na,480,480,115,na,0,36,263,0
16201,20,20,6,na,480,480,113,na,0,36,263,0
16212,20,20,6,na,480,480,113,na,0,36,263,0
16222,20,20,6,na,480,480,113,na,0,36,263,0
16233,20,20,6,na,480,480,113,na,0,36,263,0
16244,20,20,6,na,480,480,113,na,0,36,263,0
16254,20,20,6,na,480,480,113,na,0,36,263,0
16265,20,20,6,na,480,480,113,na,0,36,263,0
16275,20,20,6,na,480,480,113,na,0,36,263,0
16286,20,20,6,na,480,480,113,na,0,36,263,0
16296,20,20,6,na,480,480,113,na,0,36,263,0
16307,20,20,6,na,480,480,113,na,0,36,263,0
16317,20,20,6,na,480,480,113,na,0,36,263,0
16328,20,20,6,na,480,480,113,na,0,36,263,0
16339,20,20,6,na,480,480,113,na,0,36,263,0
16349,20,20,6,na,480,480,113,na,0,36,263,0
16360,20,20,6,na,480,480,113,na,0,36,263,0
16370,20,20,6,na,480,480,113,na,0,36,263,0
16381,20,20,6,na,480,480,115,na,0,38,263,0
16392,20,20,6,na,480,480,124,na,0,39,263,0
16402,20,20,6,na,480,480,128,na,0,40,263,0
16413,20,20,6,na,480,480,136,na,0,42,263,0
16423,20,20,7,na,480,480,145,na,0,43,263,0
16434,20,20,7,na,480,480,147,na,0,44,263,0
16444,20,20,7,na,480,480,149,na,0,46,263,0
16455,20,20,7,na,480,480,151,na,0,47,263,0
16465,20,20,7,na,480,480,155,na,0,48,263,0
16476,20,20,7,na,480,480,158,na,0,50,263,0
16487,20,20,7,na,480,480,160,na,0,51,263,0
16497,20,20,7,na,480,480,160,na,0,51,263,0
16508,20,20,7,na,480,480,160,na,0,51,263,0
16518,20,20,7,na,480,480,160,na,0,51,263,0
16529,20,20,7,na,480,480,160,na,0,51,263,0
16539,20,20,7,na,480,480,160,na,0,51,263,0
16550,20,20,7,na,480,480,160,na,0,51,263,0
16560,20,20,7,na,480,480,160,na,0,51,263,0
16571,20,20,7,na,480,480,160,na,0,51,263,0
16582,20,20,7,na,480,480,160,na,0,51,263,0
16592,20,20,7,na,480,480,160,na,0,51,263,0
16603,20,20,7,na,480,480,160,na,0,51,263,0
16613,20,20,7,na,480,480,160,na,0,51,263,0
16624,20,20,7,na,480,480,160,na,0,51,263,0
16635,20,20,7,na,480,480,160,na,0,51,263,0
16645,20,20,7,na,480,480,160,na,0,51,263,0
16656,20,20,7,na,480,480,152,na,0,49,266,0
16666,20,20,7,na,480,480,135,na,0,47,267,0
16677,20,20,7,na,480,480,135,na,0,47,267,0
16688,20,20,7,na,480,480,133,na,0,45,272,0
16698,20,20,7,na,480,480,121,na,0,38,277,0
16709,20,20,7,na,480,480,116,na,0,34,280,0
16719,20,20,7,na,480,480,108,na,0,34,280,0
16730,20,20,7,na,480,480,108,na,0,34,280,0
16740,20,20,7,na,480,480,108,na,0,34,280,0
16751,20,20,7,na,480,480,108,na,0,34,280,0
16761,20,20,7,na,480,480,108,na,0,34,280,0
16772,20,20,7,na,480,480,108,na,0,34,280,0
16782,20,20,7,na,480,480,108,na,0,34,280,0
16793,20,20,7,na,480,480,108,na,0,34,280,0
16804,20,20,7,na,480,480,108,na,0,34,280,0
16814,20,20,7,na,480,480,108,na,0,34,280,0
16825,20,20,7,na,480,480,108,na,0,34,280,0
16835,20,20,7,na,480,480,108,na,0,34,280,0
16846,20,20,7,na,480,480,108,na,0,34,280,0
16856,20,20,7,na,480,480,108,na,0,34,280,0
16867,20,20,7,na,480,480,108,na,0,34,280,0
16878,20,20,7,na,480,480,108,na,0,34,280,0
16888,20,20,7,na,480,480,108,na,0,34,280,0
16899,20,20,7,na,480,480,108,na,0,34,280,0
16909,20,20,7,na,480,480,108,na,0,34,280,0
16920,20,20,7,na,480,480,108,na,0,34,280,0
16930,20,20,7,na,480,480,108,na,0,34,280,0
16941,20,20,7,na,480,480,108,na,0,34,280,0
16951,20,20,7,na,480,480,108,na,0,34,280,0
16962,20,20,7,na,480,480,108,na,0,34,280,0
16973,20,20,7,na,480,480,108,na,0,34,280,0
16983,20,20,7,na,480,480,108,na,0,34,280,0
