original_trace_values,,,,,Simulation_recorded_values,,
start_time,lifespan,cores,jobid,sim_start_time,actual_cores_allocated,sim_end_time,sim_lifespan,actual_cores_released
3283,850,2,5474_1,0,3283,2,4133,850,2
3283,850,2,5474_2,0,3283,2,4133,850,2
3284,849,2,5474_4,0,3284,2,4133,849,2
3872,286,2,5992_1,0,3872,2,4158,286,2
3838,326,2,5966_1,0,3838,2,4164,326,2
3977,272,2,6085_1,0,3977,2,4249,272,2
3884,374,2,6001_1,0,3884,2,4258,374,2
4002,261,2,6106_1,0,4002,2,4263,261,2
4047,217,2,6149_1,0,4047,2,4264,217,2
4047,217,2,6149_2,0,4047,2,4264,217,2
4047,217,2,6149_3,0,4047,2,4264,217,2
4047,218,2,6149_4,0,4047,2,4265,218,2
3906,383,2,6016_1,0,3906,2,4289,383,2
4019,274,2,6123_1,0,4019,2,4293,274,2
3931,377,2,6042_1,0,3931,2,4308,377,2
3708,632,2,5845_1,0,3708,2,4340,632,2
3708,632,2,5845_2,0,3708,2,4340,632,2
4169,191,2,6233_1,0,4169,2,4360,191,2
3961,402,2,6075_1,0,3961,2,4363,402,2
3962,401,2,6075_3,0,3962,2,4363,401,2
3962,401,2,6075_4,0,3962,2,4363,401,2
3961,403,2,6075_2,0,3961,2,4364,403,2
4182,241,2,6238_1,0,4182,2,4423,241,2
4133,294,2,6205_1,0,4133,2,4427,294,2
3965,464,2,6078_1,0,3965,2,4429,464,2
4292,207,2,6406_1,0,4292,2,4499,207,2
4295,240,2,6411_1,0,4295,2,4535,240,2
4367,198,2,6463_1,0,4367,2,4565,198,2
4333,233,2,6439_1,0,4333,2,4566,233,2
3706,872,2,5848_2,0,3706,2,4578,872,2
3712,872,2,5848_1,0,3712,2,4584,872,2
4385,205,2,6503_1,0,4385,2,4590,205,2
4380,221,2,6493_1,0,4380,2,4601,221,2
4398,205,2,6513_1,0,4398,2,4603,205,2
4375,230,2,6484_1,0,4375,2,4605,230,2
4414,200,2,6538_1,0,4414,2,4614,200,2
4367,257,2,6469_1,0,4367,2,4624,257,2
4420,218,2,6558_1,0,4420,2,4638,218,2
4035,610,2,6139_1,0,4035,2,4645,610,2
4414,264,2,6543_1,0,4414,2,4678,264,2
4465,250,2,6593_1,0,4465,2,4715,250,2
4480,254,2,6600_1,0,4480,2,4734,254,2
4449,319,2,6583_1,0,4449,2,4768,319,2
4192,578,2,6247_2,0,4192,2,4770,578,2
4192,580,2,6247_1,0,4192,2,4772,580,2
4040,737,2,6145_2,0,4040,2,4777,737,2
4041,736,2,6145_1,0,4041,2,4777,736,2
4041,736,2,6145_3,0,4041,2,4777,736,2
4041,736,2,6145_4,0,4041,2,4777,736,2
4439,355,2,6580_1,0,4439,2,4794,355,2
4460,389,2,6588_1,0,4460,2,4849,389,2
4568,281,2,6650_1,0,4568,2,4849,281,2
4655,194,2,6726_1,0,4655,2,4849,194,2
4655,194,2,6726_2,0,4655,2,4849,194,2
4539,336,2,6643_1,0,4539,2,4875,336,2
4587,290,2,6669_1,0,4587,2,4877,290,2
4532,353,2,6636_1,0,4532,2,4885,353,2
4435,466,2,6575_1,0,4435,2,4901,466,2
4696,234,2,6742_1,0,4696,2,4930,234,2
4601,332,2,6677_1,0,4601,2,4933,332,2
3717,1333,2,5850_1,0,3717,2,5050,1333,2
3718,1332,2,5850_2,0,3718,2,5050,1332,2
4500,552,2,6614_1,0,4500,2,5052,552,2
4347,768,2,6445_1,0,4347,2,5115,768,2
4348,768,2,6445_2,0,4348,2,5116,768,2
744,4478,2,1612_1,0,744,2,5222,4478,2
88,5215,2,163_1,0,88,2,5303,5215,2
4872,455,2,6772_1,0,4872,2,5327,455,2
4909,633,2,6777_1,0,4909,2,5542,633,2
655,4897,2,1543_1,0,655,2,5552,4897,2
4836,724,2,6763_1,0,4836,2,5560,724,2
3540,2818,2,5699_3,0,3540,2,6358,2818,2
3540,2819,2,5699_1,0,3540,2,6359,2819,2
3540,2819,2,5699_2,0,3540,2,6359,2819,2
3540,2819,2,5699_4,0,3540,2,6359,2819,2
6020,403,2,6974_1,0,6020,2,6423,403,2
6020,403,2,6974_2,0,6020,2,6423,403,2
6034,446,2,6977_1,0,6034,2,6480,446,2
6034,446,2,6977_2,0,6034,2,6480,446,2
6299,184,2,7051_1,0,6299,2,6483,184,2
6299,184,2,7051_2,0,6299,2,6483,184,2
6291,204,2,7041_2,0,6291,2,6495,204,2
6297,203,2,7041_1,0,6297,2,6500,203,2
6041,469,2,6980_1,0,6041,2,6510,469,2
6041,469,2,6980_2,0,6041,2,6510,469,2
6318,193,2,7062_1,0,6318,2,6511,193,2
6318,193,2,7062_2,0,6318,2,6511,193,2
6020,500,2,6972_1,0,6020,2,6520,500,2
6020,500,2,6972_2,0,6020,2,6520,500,2
6296,226,2,7036_1,0,6296,2,6522,226,2
6296,226,2,7036_2,0,6296,2,6522,226,2
6321,230,2,7068_1,0,6321,2,6551,230,2
6321,230,2,7068_2,0,6321,2,6551,230,2
6041,512,2,6982_1,0,6041,2,6553,512,2
6041,512,2,6982_2,0,6041,2,6553,512,2
6272,288,2,7027_1,0,6272,2,6560,288,2
6272,288,2,7027_2,0,6272,2,6560,288,2
6051,547,2,6985_1,0,6051,2,6598,547,2
6051,547,2,6985_2,0,6051,2,6598,547,2
6350,261,2,7084_1,0,6350,2,6611,261,2
6355,262,2,7084_2,0,6355,2,6617,262,2
6051,589,2,6988_1,0,6051,2,6640,589,2
6052,588,2,6988_2,0,6052,2,6640,588,2
5986,661,2,6967_1,0,5986,2,6647,661,2
5986,661,2,6967_2,0,5986,2,6647,661,2
5986,661,2,6967_3,0,5986,2,6647,661,2
5986,661,2,6967_4,0,5986,2,6647,661,2
6520,184,2,7148_1,0,6520,2,6704,184,2
6520,184,2,7148_2,0,6520,2,6704,184,2
6529,192,2,7162_1,0,6529,2,6721,192,2
6530,191,2,7162_2,0,6530,2,6721,191,2
6430,320,2,7101_1,0,6430,2,6750,320,2
6436,320,2,7101_2,0,6436,2,6756,320,2
6513,261,2,7142_1,0,6513,2,6774,261,2
6513,263,2,7142_2,0,6513,2,6776,263,2
6588,190,2,7202_1,0,6588,2,6778,190,2
6588,190,2,7202_2,0,6588,2,6778,190,2
6588,200,2,7196_1,0,6588,2,6788,200,2
6588,200,2,7196_2,0,6588,2,6788,200,2
6602,209,2,7218_1,0,6602,2,6811,209,2
6605,207,2,7218_2,0,6605,2,6812,207,2
6650,201,2,7276_1,0,6650,2,6851,201,2
6650,201,2,7276_2,0,6650,2,6851,201,2
6628,232,2,7256_4,0,6628,2,6860,232,2
6629,232,2,7261_2,0,6629,2,6861,232,2
6634,231,2,7256_1,0,6634,2,6865,231,2
6634,231,2,7256_2,0,6634,2,6865,231,2
6634,231,2,7256_3,0,6634,2,6865,231,2
6634,231,2,7261_1,0,6634,2,6865,231,2
6635,231,2,7261_3,0,6635,2,6866,231,2
6635,232,2,7261_4,0,6635,2,6867,232,2
6636,232,2,7267_3,0,6636,2,6868,232,2
6636,233,2,7267_1,0,6636,2,6869,233,2
6636,233,2,7267_2,0,6636,2,6869,233,2
6636,233,2,7267_4,0,6636,2,6869,233,2
6602,330,2,7213_2,0,6602,2,6932,330,2
6602,332,2,7213_1,0,6602,2,6934,332,2
6734,247,2,7583_1,0,6734,2,6981,247,2
6734,247,2,7583_2,0,6734,2,6981,247,2
6734,247,2,7583_3,0,6734,2,6981,247,2
6735,246,2,7583_4,0,6735,2,6981,246,2
6735,246,2,7589_1,0,6735,2,6981,246,2
6735,246,2,7589_2,0,6735,2,6981,246,2
6736,245,2,7589_3,0,6736,2,6981,245,2
6736,246,2,7589_4,0,6736,2,6982,246,2
6738,245,2,7594_1,0,6738,2,6983,245,2
6738,246,2,7594_3,0,6738,2,6984,246,2
6739,245,2,7599_2,0,6739,2,6984,245,2
6739,247,2,7594_2,0,6739,2,6986,247,2
6739,247,2,7594_4,0,6739,2,6986,247,2
6739,247,2,7599_1,0,6739,2,6986,247,2
6739,247,2,7599_3,0,6739,2,6986,247,2
6739,247,2,7599_4,0,6739,2,6986,247,2
6753,233,2,7667_1,0,6753,2,6986,233,2
6751,236,2,7645_1,0,6751,2,6987,236,2
6751,236,2,7645_2,0,6751,2,6987,236,2
6753,234,2,7645_3,0,6753,2,6987,234,2
6753,234,2,7645_4,0,6753,2,6987,234,2
6757,232,2,7656_1,0,6757,2,6989,232,2
6757,232,2,7656_2,0,6757,2,6989,232,2
6757,232,2,7656_3,0,6757,2,6989,232,2
6757,232,2,7656_4,0,6757,2,6989,232,2
6757,232,2,7661_1,0,6757,2,6989,232,2
6759,232,2,7661_2,0,6759,2,6991,232,2
6759,232,2,7661_4,0,6759,2,6991,232,2
6759,232,2,7667_2,0,6759,2,6991,232,2
6759,232,2,7667_3,0,6759,2,6991,232,2
6759,232,2,7667_4,0,6759,2,6991,232,2
6770,221,2,7734_4,0,6770,2,6991,221,2
6759,233,2,7661_3,0,6759,2,6992,233,2
6770,222,2,7696_1,0,6770,2,6992,222,2
6770,222,2,7696_3,0,6770,2,6992,222,2
6770,222,2,7696_4,0,6770,2,6992,222,2
6771,221,2,7696_2,0,6771,2,6992,221,2
6773,220,2,7728_3,0,6773,2,6993,220,2
6774,219,2,7728_2,0,6774,2,6993,219,2
6774,219,2,7728_4,0,6774,2,6993,219,2
6773,221,2,7728_1,0,6773,2,6994,221,2
6774,220,2,7734_1,0,6774,2,6994,220,2
6784,211,2,7838_2,0,6784,2,6995,211,2
6776,220,2,7734_2,0,6776,2,6996,220,2
6784,212,2,7838_1,0,6784,2,6996,212,2
6784,212,2,7838_3,0,6784,2,6996,212,2
6785,211,2,7838_4,0,6785,2,6996,211,2
6776,221,2,7734_3,0,6776,2,6997,221,2
6858,313,2,8225_1,0,6858,2,7171,313,2
6508,664,2,7129_1,0,6508,2,7172,664,2
6864,327,2,8239_1,0,6864,2,7191,327,2
778,6455,2,1643_3,0,778,2,7233,6455,2
779,6454,2,1643_4,0,779,2,7233,6454,2
778,6456,2,1643_1,0,778,2,7234,6456,2
778,6456,2,1643_2,0,778,2,7234,6456,2
7006,286,2,8563_3,0,7006,2,7292,286,2
7006,287,2,8563_1,0,7006,2,7293,287,2
7006,287,2,8563_2,0,7006,2,7293,287,2
7006,287,2,8563_4,0,7006,2,7293,287,2
7006,287,2,8563_5,0,7006,2,7293,287,2
7008,286,2,8563_6,0,7008,2,7294,286,2
6502,807,2,7131_1,0,6502,2,7309,807,2
6865,446,2,8242_1,0,6865,2,7311,446,2
6863,494,2,8244_1,0,6863,2,7357,494,2
7143,248,2,8629_1,0,7143,2,7391,248,2
7139,255,2,8610_1,0,7139,2,7394,255,2
6508,888,2,7134_1,0,6508,2,7396,888,2
7139,258,2,8616_1,0,7139,2,7397,258,2
7205,210,2,8655_1,0,7205,2,7415,210,2
7158,272,2,8638_1,0,7158,2,7430,272,2
7206,236,2,8661_1,0,7206,2,7442,236,2
7251,228,2,8717_1,0,7251,2,7479,228,2
7206,279,2,8666_1,0,7206,2,7485,279,2
7348,188,2,8824_1,0,7348,2,7536,188,2
7345,203,2,8832_1,0,7345,2,7548,203,2
6370,1193,2,7086_1,0,6370,2,7563,1193,2
6370,1193,2,7086_2,0,6370,2,7563,1193,2
6370,1193,2,7086_3,0,6370,2,7563,1193,2
6370,1193,2,7086_4,0,6370,2,7563,1193,2
6951,627,2,8507_1,0,6951,2,7578,627,2
6940,667,2,8501_1,0,6940,2,7607,667,2
7378,237,2,8838_1,0,7378,2,7615,237,2
7345,276,2,8830_1,0,7345,2,7621,276,2
6936,693,2,8487_1,0,6936,2,7629,693,2
6938,698,2,8490_1,0,6938,2,7636,698,2
6938,702,2,8495_1,0,6938,2,7640,702,2
7134,509,2,8608_1,0,7134,2,7643,509,2
6938,731,2,8493_1,0,6938,2,7669,731,2
7426,272,2,8867_1,0,7426,2,7698,272,2
6937,783,2,8498_1,0,6937,2,7720,783,2
7390,333,2,8840_1,0,7390,2,7723,333,2
7007,820,2,8579_3,0,7007,2,7827,820,2
7139,690,2,8613_1,0,7139,2,7829,690,2
7008,823,2,8565_1,0,7008,2,7831,823,2
7008,823,2,8565_2,0,7008,2,7831,823,2
7008,823,2,8568_4,0,7008,2,7831,823,2
7008,824,2,8565_3,0,7008,2,7832,824,2
7008,824,2,8568_3,0,7008,2,7832,824,2
7010,822,2,8571_2,0,7010,2,7832,822,2
7010,822,2,8571_3,0,7010,2,7832,822,2
7010,822,2,8571_4,0,7010,2,7832,822,2
7008,825,2,8565_4,0,7008,2,7833,825,2
7008,825,2,8568_2,0,7008,2,7833,825,2
7009,824,2,8568_1,0,7009,2,7833,824,2
7012,821,2,8573_3,0,7012,2,7833,821,2
7012,821,2,8576_1,0,7012,2,7833,821,2
7012,821,2,8576_2,0,7012,2,7833,821,2
7013,820,2,8579_1,0,7013,2,7833,820,2
7013,820,2,8579_2,0,7013,2,7833,820,2
7013,820,2,8581_2,0,7013,2,7833,820,2
7013,820,2,8581_3,0,7013,2,7833,820,2
7053,780,2,8587_1,0,7053,2,7833,780,2
7012,822,2,8573_1,0,7012,2,7834,822,2
7012,822,2,8573_2,0,7012,2,7834,822,2
7012,822,2,8573_4,0,7012,2,7834,822,2
7012,822,2,8576_3,0,7012,2,7834,822,2
7012,822,2,8576_4,0,7012,2,7834,822,2
7013,821,2,8579_4,0,7013,2,7834,821,2
7013,821,2,8581_1,0,7013,2,7834,821,2
7014,820,2,8581_4,0,7014,2,7834,820,2
7054,780,2,8587_3,0,7054,2,7834,780,2
7011,824,2,8571_1,0,7011,2,7835,824,2
7053,783,2,8587_2,0,7053,2,7836,783,2
7063,773,2,8589_1,0,7063,2,7836,773,2
7063,774,2,8589_3,0,7063,2,7837,774,2
7055,783,2,8587_4,0,7055,2,7838,783,2
7087,751,2,8597_3,0,7087,2,7838,751,2
7087,751,2,8597_4,0,7087,2,7838,751,2
7062,777,2,8589_2,0,7062,2,7839,777,2
7064,775,2,8589_4,0,7064,2,7839,775,2
7087,752,2,8597_1,0,7087,2,7839,752,2
7087,752,2,8597_2,0,7087,2,7839,752,2
7096,744,2,8605_1,0,7096,2,7840,744,2
7097,743,2,8605_3,0,7097,2,7840,743,2
7097,744,2,8605_2,0,7097,2,7841,744,2
7098,744,2,8605_4,0,7098,2,7842,744,2
7690,194,2,8969_1,0,7690,2,7884,194,2
7690,194,2,8969_2,0,7690,2,7884,194,2
7685,220,2,8978_2,0,7685,2,7905,220,2
7691,219,2,8978_1,0,7691,2,7910,219,2
7716,251,2,8996_1,0,7716,2,7967,251,2
7716,251,2,8996_2,0,7716,2,7967,251,2
7707,282,2,8989_1,0,7707,2,7989,282,2
7707,282,2,8989_2,0,7707,2,7989,282,2
7887,188,2,9107_3,0,7887,2,8075,188,2
7887,189,2,9107_1,0,7887,2,8076,189,2
7887,189,2,9107_2,0,7887,2,8076,189,2
7897,189,2,9139_1,0,7897,2,8086,189,2
7897,189,2,9139_2,0,7897,2,8086,189,2
7888,248,2,9118_1,0,7888,2,8136,248,2
7888,248,2,9118_2,0,7888,2,8136,248,2
7888,248,2,9118_3,0,7888,2,8136,248,2
7964,224,2,9230_1,0,7964,2,8188,224,2
7950,239,2,9211_1,0,7950,2,8189,239,2
7950,239,2,9211_2,0,7950,2,8189,239,2
7950,239,2,9211_3,0,7950,2,8189,239,2
7951,238,2,9211_4,0,7951,2,8189,238,2
7970,224,2,9230_2,0,7970,2,8194,224,2
7970,226,2,9230_3,0,7970,2,8196,226,2
7970,227,2,9230_4,0,7970,2,8197,227,2
7979,219,2,9236_1,0,7979,2,8198,219,2
7979,219,2,9236_2,0,7979,2,8198,219,2
7980,218,2,9236_3,0,7980,2,8198,218,2
7980,219,2,9236_4,0,7980,2,8199,219,2
7887,332,2,9112_1,0,7887,2,8219,332,2
7887,332,2,9112_2,0,7887,2,8219,332,2
7887,332,2,9112_3,0,7887,2,8219,332,2
6508,1718,2,7137_1,0,6508,2,8226,1718,2
6508,1760,2,7139_1,0,6508,2,8268,1760,2
7918,373,2,9171_1,0,7918,2,8291,373,2
2793,5531,2,4906_1,0,2793,2,8324,5531,2
8191,226,2,9371_1,0,8191,2,8417,226,2
7955,472,2,9219_2,0,7955,2,8427,472,2
7956,472,2,9219_1,0,7956,2,8428,472,2
7960,582,2,9224_2,0,7960,2,8542,582,2
7961,581,2,9224_1,0,7961,2,8542,581,2
7889,674,2,9121_2,0,7889,2,8563,674,2
7889,675,2,9121_1,0,7889,2,8564,675,2
8105,471,2,9348_1,0,8105,2,8576,471,2
7096,1495,2,8600_1,0,7096,2,8591,1495,2
8364,235,2,9558_1,0,8364,2,8599,235,2
7889,720,2,9124_1,0,7889,2,8609,720,2
7889,720,2,9124_2,0,7889,2,8609,720,2
7949,702,2,9222_2,0,7949,2,8651,702,2
7955,702,2,9222_1,0,7955,2,8657,702,2
8349,400,2,9552_1,0,8349,2,8749,400,2
8349,400,2,9552_2,0,8349,2,8749,400,2
8349,400,2,9552_5,0,8349,2,8749,400,2
8349,401,2,9552_3,0,8349,2,8750,401,2
8349,401,2,9552_4,0,8349,2,8750,401,2
8349,401,2,9552_6,0,8349,2,8750,401,2
8378,457,2,9571_2,0,8378,2,8835,457,2
8379,456,2,9571_1,0,8379,2,8835,456,2
8605,250,2,9692_1,0,8605,2,8855,250,2
8376,518,2,9561_1,0,8376,2,8894,518,2
8629,281,2,9723_2,0,8629,2,8910,281,2
8628,283,2,9723_1,0,8628,2,8911,283,2
8704,228,2,9829_1,0,8704,2,8932,228,2
8704,228,2,9829_2,0,8704,2,8932,228,2
7802,1133,2,9051_1,0,7802,2,8935,1133,2
8370,566,2,9563_1,0,8370,2,8936,566,2
8438,498,2,9593_1,0,8438,2,8936,498,2
8438,499,2,9593_2,0,8438,2,8937,499,2
8743,204,2,9912_1,0,8743,2,8947,204,2
8629,323,2,9725_2,0,8629,2,8952,323,2
8629,324,2,9725_1,0,8629,2,8953,324,2
8651,305,2,9743_1,0,8651,2,8956,305,2
8651,305,2,9743_2,0,8651,2,8956,305,2
8605,358,2,9694_1,0,8605,2,8963,358,2
8733,245,2,9865_1,0,8733,2,8978,245,2
7953,1097,2,9216_1,0,7953,2,9050,1097,2
7953,1097,2,9216_2,0,7953,2,9050,1097,2
8735,315,2,9868_1,0,8735,2,9050,315,2
8735,336,2,9870_1,0,8735,2,9071,336,2
8606,471,2,9697_1,0,8606,2,9077,471,2
8813,268,2,10043_1,0,8813,2,9081,268,2
8733,357,2,9873_1,0,8733,2,9090,357,2
7097,2045,2,8602_1,0,7097,2,9142,2045,2
8376,777,2,9566_1,0,8376,2,9153,777,2
8605,551,2,9700_1,0,8605,2,9156,551,2
8735,435,2,9876_1,0,8735,2,9170,435,2
8600,579,2,9702_1,0,8600,2,9179,579,2
8836,376,2,10062_1,0,8836,2,9212,376,2
8836,391,2,10065_1,0,8836,2,9227,391,2
9037,192,2,10155_1,0,9037,2,9229,192,2
9040,194,2,10174_1,0,9040,2,9234,194,2
9018,228,2,10135_1,0,9018,2,9246,228,2
9069,188,2,10285_1,0,9069,2,9257,188,2
9042,236,2,10196_1,0,9042,2,9278,236,2
8586,694,2,9684_2,0,8586,2,9280,694,2
8586,695,2,9684_1,0,8586,2,9281,695,2
8735,553,2,9878_1,0,8735,2,9288,553,2
9045,254,2,10208_1,0,9045,2,9299,254,2
9034,272,2,10152_1,0,9034,2,9306,272,2
9043,264,2,10202_1,0,9043,2,9307,264,2
8957,351,2,10096_1,0,8957,2,9308,351,2
9048,261,2,10228_1,0,9048,2,9309,261,2
9021,290,2,10141_1,0,9021,2,9311,290,2
9021,290,2,10141_2,0,9021,2,9311,290,2
8963,351,2,10096_2,0,8963,2,9314,351,2
9021,317,2,10143_2,0,9021,2,9338,317,2
9021,318,2,10143_1,0,9021,2,9339,318,2
8371,973,2,9569_1,0,8371,2,9344,973,2
9037,317,2,10161_1,0,9037,2,9354,317,2
9163,203,2,10414_1,0,9163,2,9366,203,2
9038,340,2,10163_1,0,9038,2,9378,340,2
8949,432,2,10087_1,0,8949,2,9381,432,2
9008,382,2,10114_1,0,9008,2,9390,382,2
9009,382,2,10114_2,0,9009,2,9391,382,2
9049,342,2,10231_1,0,9049,2,9391,342,2
9043,351,2,10199_1,0,9043,2,9394,351,2
8885,511,2,10075_1,0,8885,2,9396,511,2
8949,450,2,10089_1,0,8949,2,9399,450,2
9038,367,2,10166_1,0,9038,2,9405,367,2
9046,363,2,10217_1,0,9046,2,9409,363,2
9081,332,2,10318_1,0,9081,2,9413,332,2
9018,434,2,10138_1,0,9018,2,9452,434,2
9046,411,2,10220_1,0,9046,2,9457,411,2
8600,859,2,9689_1,0,8600,2,9459,859,2
8600,859,2,9689_2,0,8600,2,9459,859,2
9049,411,2,10234_1,0,9049,2,9460,411,2
7803,1660,2,9053_1,0,7803,2,9463,1660,2
9038,431,2,10169_1,0,9038,2,9469,431,2
8951,520,2,10092_1,0,8951,2,9471,520,2
9292,187,2,10596_1,0,9292,2,9479,187,2
8857,630,2,10068_1,0,8857,2,9487,630,2
8582,912,2,9673_1,0,8582,2,9494,912,2
8582,912,2,9673_2,0,8582,2,9494,912,2
9288,206,2,10573_3,0,9288,2,9494,206,2
9289,205,2,10573_1,0,9289,2,9494,205,2
9289,205,2,10573_2,0,9289,2,9494,205,2
9046,458,2,10222_1,0,9046,2,9504,458,2
8587,921,2,9686_1,0,8587,2,9508,921,2
8587,921,2,9686_2,0,8587,2,9508,921,2
8905,605,2,10078_1,0,8905,2,9510,605,2
9057,457,2,10250_1,0,9057,2,9514,457,2
8577,943,2,9676_1,0,8577,2,9520,943,2
8582,944,2,9676_2,0,8582,2,9526,944,2
9038,492,2,10171_1,0,9038,2,9530,492,2
8582,959,2,9670_1,0,8582,2,9541,959,2
8583,959,2,9670_2,0,8583,2,9542,959,2
9045,511,2,10211_1,0,9045,2,9556,511,2
9045,522,2,10213_1,0,9045,2,9567,522,2
9324,251,2,10634_3,0,9324,2,9575,251,2
9330,249,2,10634_1,0,9330,2,9579,249,2
9331,248,2,10634_2,0,9331,2,9579,248,2
8988,599,2,10110_1,0,8988,2,9587,599,2
9310,281,2,10622_1,0,9310,2,9591,281,2
9273,319,2,10554_1,0,9273,2,9592,319,2
9276,319,2,10554_2,0,9276,2,9595,319,2
9277,324,2,10554_3,0,9277,2,9601,324,2
8578,1033,2,9678_2,0,8578,2,9611,1033,2
8584,1032,2,9678_1,0,8584,2,9616,1032,2
9418,206,2,10761_1,0,9418,2,9624,206,2
9418,207,2,10761_2,0,9418,2,9625,207,2
9418,207,2,10761_3,0,9418,2,9625,207,2
9420,206,2,10761_4,0,9420,2,9626,206,2
8582,1048,2,9668_1,0,8582,2,9630,1048,2
8582,1048,2,9668_2,0,8582,2,9630,1048,2
9283,350,2,10570_1,0,9283,2,9633,350,2
9433,201,2,10785_1,0,9433,2,9634,201,2
9465,200,2,10844_1,0,9465,2,9665,200,2
9465,200,2,10844_3,0,9465,2,9665,200,2
4772,4895,2,6752_1,0,4772,2,9667,4895,2
4772,4895,2,6752_2,0,4772,2,9667,4895,2
9465,202,2,10844_2,0,9465,2,9667,202,2
4773,4895,2,6752_4,0,4773,2,9668,4895,2
4773,4897,2,6752_3,0,4773,2,9670,4897,2
4773,4897,2,6752_5,0,4773,2,9670,4897,2
4773,4897,2,6752_6,0,4773,2,9670,4897,2
4773,4897,2,6752_7,0,4773,2,9670,4897,2
4774,4896,2,6752_8,0,4774,2,9670,4896,2
4774,4896,2,6752_9,0,4774,2,9670,4896,2
4774,4896,2,6752_10,0,4774,2,9670,4896,2
4774,4896,2,6752_11,0,4774,2,9670,4896,2
4774,4896,2,6752_12,0,4774,2,9670,4896,2
8623,1056,2,9719_1,0,8623,2,9679,1056,2
8623,1056,2,9719_2,0,8623,2,9679,1056,2
8586,1098,2,9681_2,0,8586,2,9684,1098,2
8586,1099,2,9681_1,0,8586,2,9685,1099,2
9425,271,2,10770_2,0,9425,2,9696,271,2
9425,272,2,10770_1,0,9425,2,9697,272,2
9425,272,2,10770_3,0,9425,2,9697,272,2
9425,273,2,10770_4,0,9425,2,9698,273,2
9310,389,2,10625_1,0,9310,2,9699,389,2
9471,229,2,10858_1,0,9471,2,9700,229,2
9531,183,2,10950_2,0,9531,2,9714,183,2
9531,183,2,10950_3,0,9531,2,9714,183,2
9531,186,2,10950_1,0,9531,2,9717,186,2
9425,333,2,10772_1,0,9425,2,9758,333,2
9426,333,2,10772_2,0,9426,2,9759,333,2
9428,332,2,10772_4,0,9428,2,9760,332,2
9428,333,2,10772_3,0,9428,2,9761,333,2
9309,461,2,10628_1,0,9309,2,9770,461,2
9308,463,2,10628_3,0,9308,2,9771,463,2
9313,460,2,10628_2,0,9313,2,9773,460,2
9540,238,2,10954_1,0,9540,2,9778,238,2
9413,366,2,10764_1,0,9413,2,9779,366,2
9419,365,2,10764_3,0,9419,2,9784,365,2
9419,366,2,10764_2,0,9419,2,9785,366,2
9419,367,2,10764_4,0,9419,2,9786,367,2
9471,336,2,10860_1,0,9471,2,9807,336,2
9502,305,2,10913_1,0,9502,2,9807,305,2
9498,333,2,10915_1,0,9498,2,9831,333,2
9574,274,2,11030_1,0,9574,2,9848,274,2
9574,274,2,11030_2,0,9574,2,9848,274,2
9575,274,2,11030_4,0,9575,2,9849,274,2
9576,278,2,11030_3,0,9576,2,9854,278,2
9567,305,2,11028_1,0,9567,2,9872,305,2
9694,197,2,11313_1,0,9694,2,9891,197,2
9635,265,2,11126_1,0,9635,2,9900,265,2
9502,399,2,10918_1,0,9502,2,9901,399,2
9759,186,2,11385_1,0,9759,2,9945,186,2
9471,487,2,10863_1,0,9471,2,9958,487,2
9599,365,2,11065_1,0,9599,2,9964,365,2
9782,189,2,11412_1,0,9782,2,9971,189,2
9548,426,2,10985_1,0,9548,2,9974,426,2
9710,271,2,11334_1,0,9710,2,9981,271,2
9498,486,2,10921_1,0,9498,2,9984,486,2
9505,484,2,10934_1,0,9505,2,9989,484,2
9548,442,2,10987_1,0,9548,2,9990,442,2
9689,315,2,11282_1,0,9689,2,10004,315,2
9758,251,2,11377_1,0,9758,2,10009,251,2
9046,973,2,10225_1,0,9046,2,10019,973,2
9289,741,2,10577_1,0,9289,2,10030,741,2
9846,204,2,11504_1,0,9846,2,10050,204,2
9677,376,2,11190_1,0,9677,2,10053,376,2
9715,345,2,11337_1,0,9715,2,10060,345,2
9850,220,2,11509_1,0,9850,2,10070,220,2
9677,404,2,11192_1,0,9677,2,10081,404,2
9758,335,2,11380_1,0,9758,2,10093,335,2
9773,331,2,11394_1,0,9773,2,10104,331,2
9891,223,2,11632_1,0,9891,2,10114,223,2
9784,335,2,11417_1,0,9784,2,10119,335,2
9477,646,2,10868_1,0,9477,2,10123,646,2
9775,360,2,11396_1,0,9775,2,10135,360,2
9758,379,2,11383_1,0,9758,2,10137,379,2
9726,415,2,11346_1,0,9726,2,10141,415,2
9976,196,2,11803_1,0,9976,2,10172,196,2
9851,335,2,11526_1,0,9851,2,10186,335,2
9488,710,2,10893_1,0,9488,2,10198,710,2
9766,434,2,11399_1,0,9766,2,10200,434,2
9852,348,2,11531_1,0,9852,2,10200,348,2
9857,346,2,11528_1,0,9857,2,10203,346,2
9975,228,2,11794_1,0,9975,2,10203,228,2
9708,514,2,11326_1,0,9708,2,10222,514,2
9709,513,2,11326_2,0,9709,2,10222,513,2
10053,209,2,12046_1,0,10053,2,10262,209,2
9709,569,2,11329_2,0,9709,2,10278,569,2
10076,205,2,12105_1,0,10076,2,10281,205,2
9710,574,2,11329_1,0,9710,2,10284,574,2
9772,523,2,11402_1,0,9772,2,10295,523,2
10032,294,2,11979_1,0,10032,2,10326,294,2
10066,260,2,12065_1,0,10066,2,10326,260,2
10062,282,2,12061_1,0,10062,2,10344,282,2
