timestamp,cluster,nodes_owned,nodes_cur_cap,nodes_inuse,nodes_indemand,cores_owned,cores_cur_cap,cores_inuse,cores_indemand,jobs_waiting,jobs_running,jobs_done,work_max,work_cur,work_done
13298,hpc_main,49,49,21,0,1176,1176,504,0,0,8,193,15638448,6702192,6762456.0
13299,hpc_main,49,49,21,0,1176,1176,504,0,0,8,193,15639624,6702696,6762456.0
13300,hpc_main,49,49,21,0,1176,1176,504,0,0,8,193,15640800,6703200,6762456.0
13301,hpc_main,49,49,21,0,1176,1176,504,0,0,8,193,15641976,6703704,6762456.0
13302,hpc_main,49,49,21,0,1176,1176,504,0,0,8,193,15643152,6704208,6762456.0
13303,hpc_main,49,49,21,0,1176,1176,504,0,0,8,193,15644328,6704712,6762456.0
13304,hpc_main,49,49,21,0,1176,1176,504,0,0,8,193,15645504,6705216,6762456.0
13305,hpc_main,49,49,21,0,1176,1176,504,0,0,8,193,15646680,6705720,6762456.0
13306,hpc_main,49,49,21,0,1176,1176,504,0,0,8,193,15647856,6706224,6762456.0
13307,hpc_main,49,49,21,0,1176,1176,504,0,0,8,193,15649032,6706728,6762456.0
13308,hpc_main,49,49,21,0,1176,1176,504,0,0,8,193,15650208,6707232,6762456.0
13309,hpc_main,49,49,21,0,1176,1176,504,0,0,8,193,15651384,6707736,6762456.0
13310,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15652560,4791600,6800904.0
13311,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15653736,4791960,6800904.0
13312,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15654912,4792320,6800904.0
13313,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15656088,4792680,6800904.0
13314,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15657264,4793040,6800904.0
13315,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15658440,4793400,6800904.0
13316,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15659616,4793760,6800904.0
13317,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15660792,4794120,6800904.0
13318,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15661968,4794480,6800904.0
13319,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15663144,4794840,6800904.0
13320,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15664320,4795200,6800904.0
13321,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15665496,4795560,6800904.0
13322,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15666672,4795920,6800904.0
13323,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15667848,4796280,6800904.0
13324,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15669024,4796640,6800904.0
13325,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15670200,4797000,6800904.0
13326,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15671376,4797360,6800904.0
13327,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15672552,4797720,6800904.0
13328,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15673728,4798080,6800904.0
13329,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15674904,4798440,6800904.0
13330,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15676080,4798800,6800904.0
13331,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15677256,4799160,6800904.0
13332,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15678432,4799520,6800904.0
13333,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15679608,4799880,6800904.0
13334,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15680784,4800240,6800904.0
13335,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15681960,4800600,6800904.0
13336,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15683136,4800960,6800904.0
13337,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15684312,4801320,6800904.0
13338,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15685488,4801680,6800904.0
13339,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15686664,4802040,6800904.0
13340,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15687840,4802400,6800904.0
13341,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15689016,4802760,6800904.0
13342,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15690192,4803120,6800904.0
13343,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15691368,4803480,6800904.0
13344,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15692544,4803840,6800904.0
13345,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15693720,4804200,6800904.0
13346,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15694896,4804560,6800904.0
13347,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15696072,4804920,6800904.0
13348,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15697248,4805280,6800904.0
13349,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15698424,4805640,6800904.0
13350,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15699600,4806000,6800904.0
13351,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15700776,4806360,6800904.0
13352,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15701952,4806720,6800904.0
13353,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15703128,4807080,6800904.0
13354,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15704304,4807440,6800904.0
13355,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15705480,4807800,6800904.0
13356,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15706656,4808160,6800904.0
13357,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15707832,4808520,6800904.0
13358,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15709008,4808880,6800904.0
13359,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15710184,4809240,6800904.0
13360,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15711360,4809600,6800904.0
13361,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15712536,4809960,6800904.0
13362,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15713712,4810320,6800904.0
13363,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15714888,4810680,6800904.0
13364,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15716064,4811040,6800904.0
13365,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15717240,4811400,6800904.0
13366,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15718416,4811760,6800904.0
13367,hpc_main,49,49,15,0,1176,1176,360,0,0,7,194,15719592,4812120,6800904.0
13368,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15720768,1924992,6867216.0
13369,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15721944,1925136,6867216.0
13370,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15723120,1925280,6867216.0
13371,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15724296,1925424,6867216.0
13372,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15725472,1925568,6867216.0
13373,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15726648,1925712,6867216.0
13374,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15727824,1925856,6867216.0
13375,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15729000,1926000,6867216.0
13376,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15730176,1926144,6867216.0
13377,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15731352,1926288,6867216.0
13378,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15732528,1926432,6867216.0
13379,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15733704,1926576,6867216.0
13380,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15734880,1926720,6867216.0
13381,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15736056,1926864,6867216.0
13382,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15737232,1927008,6867216.0
13383,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15738408,1927152,6867216.0
13384,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15739584,1927296,6867216.0
13385,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15740760,1927440,6867216.0
13386,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15741936,1927584,6867216.0
13387,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15743112,1927728,6867216.0
13388,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15744288,1927872,6867216.0
13389,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15745464,1928016,6867216.0
13390,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15746640,1928160,6867216.0
13391,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15747816,1928304,6867216.0
13392,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15748992,1928448,6867216.0
13393,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15750168,1928592,6867216.0
13394,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15751344,1928736,6867216.0
13395,hpc_main,49,49,6,0,1176,1176,144,0,0,4,197,15752520,1928880,6867216.0
13396,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15753696,1286016,6880032.0
13397,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15754872,1286112,6880032.0
13398,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15756048,1286208,6880032.0
13399,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15757224,1286304,6880032.0
13400,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15758400,1286400,6880032.0
13401,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15759576,1286496,6880032.0
13402,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15760752,1286592,6880032.0
13403,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15761928,1286688,6880032.0
13404,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15763104,1286784,6880032.0
13405,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15764280,1286880,6880032.0
13406,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15765456,1286976,6880032.0
13407,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15766632,1287072,6880032.0
13408,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15767808,1287168,6880032.0
13409,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15768984,1287264,6880032.0
13410,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15770160,1287360,6880032.0
13411,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15771336,1287456,6880032.0
13412,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15772512,1287552,6880032.0
13413,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15773688,1287648,6880032.0
13414,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15774864,1287744,6880032.0
13415,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15776040,1287840,6880032.0
13416,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15777216,1287936,6880032.0
13417,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15778392,1288032,6880032.0
13418,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15779568,1288128,6880032.0
13419,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15780744,1288224,6880032.0
13420,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15781920,1288320,6880032.0
13421,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15783096,1288416,6880032.0
13422,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15784272,1288512,6880032.0
13423,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15785448,1288608,6880032.0
13424,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15786624,1288704,6880032.0
13425,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15787800,1288800,6880032.0
13426,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15788976,1288896,6880032.0
13427,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15790152,1288992,6880032.0
13428,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15791328,1289088,6880032.0
13429,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15792504,1289184,6880032.0
13430,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15793680,1289280,6880032.0
13431,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15794856,1289376,6880032.0
13432,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15796032,1289472,6880032.0
13433,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15797208,1289568,6880032.0
13434,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15798384,1289664,6880032.0
13435,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15799560,1289760,6880032.0
13436,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15800736,1289856,6880032.0
13437,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15801912,1289952,6880032.0
13438,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15803088,1290048,6880032.0
13439,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15804264,1290144,6880032.0
13440,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15805440,1290240,6880032.0
13441,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15806616,1290336,6880032.0
13442,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15807792,1290432,6880032.0
13443,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15808968,1290528,6880032.0
13444,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15810144,1290624,6880032.0
13445,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15811320,1290720,6880032.0
13446,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15812496,1290816,6880032.0
13447,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15813672,1290912,6880032.0
13448,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15814848,1291008,6880032.0
13449,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15816024,1291104,6880032.0
13450,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15817200,1291200,6880032.0
13451,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15818376,1291296,6880032.0
13452,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15819552,1291392,6880032.0
13453,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15820728,1291488,6880032.0
13454,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15821904,1291584,6880032.0
13455,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15823080,1291680,6880032.0
13456,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15824256,1291776,6880032.0
13457,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15825432,1291872,6880032.0
13458,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15826608,1291968,6880032.0
13459,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15827784,1292064,6880032.0
13460,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15828960,1292160,6880032.0
13461,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15830136,1292256,6880032.0
13462,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15831312,1292352,6880032.0
13463,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15832488,1292448,6880032.0
13464,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15833664,1292544,6880032.0
13465,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15834840,1292640,6880032.0
13466,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15836016,1292736,6880032.0
13467,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15837192,1292832,6880032.0
13468,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15838368,1292928,6880032.0
13469,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15839544,1293024,6880032.0
13470,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15840720,1293120,6880032.0
13471,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15841896,1293216,6880032.0
13472,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15843072,1293312,6880032.0
13473,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15844248,1293408,6880032.0
13474,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15845424,1293504,6880032.0
13475,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15846600,1293600,6880032.0
13476,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15847776,1293696,6880032.0
13477,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15848952,1293792,6880032.0
13478,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15850128,1293888,6880032.0
13479,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15851304,1293984,6880032.0
13480,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15852480,1294080,6880032.0
13481,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15853656,1294176,6880032.0
13482,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15854832,1294272,6880032.0
13483,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15856008,1294368,6880032.0
13484,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15857184,1294464,6880032.0
13485,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15858360,1294560,6880032.0
13486,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15859536,1294656,6880032.0
13487,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15860712,1294752,6880032.0
13488,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15861888,1294848,6880032.0
13489,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15863064,1294944,6880032.0
13490,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15864240,1295040,6880032.0
13491,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15865416,1295136,6880032.0
13492,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15866592,1295232,6880032.0
13493,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15867768,1295328,6880032.0
13494,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15868944,1295424,6880032.0
13495,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15870120,1295520,6880032.0
13496,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15871296,1295616,6880032.0
13497,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15872472,1295712,6880032.0
13498,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15873648,1295808,6880032.0
13499,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15874824,1295904,6880032.0
13500,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15876000,1296000,6880032.0
13501,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15877176,1296096,6880032.0
13502,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15878352,1296192,6880032.0
13503,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15879528,1296288,6880032.0
13504,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15880704,1296384,6880032.0
13505,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15881880,1296480,6880032.0
13506,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15883056,1296576,6880032.0
13507,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15884232,1296672,6880032.0
13508,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15885408,1296768,6880032.0
13509,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15886584,1296864,6880032.0
13510,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15887760,1296960,6880032.0
13511,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15888936,1297056,6880032.0
13512,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15890112,1297152,6880032.0
13513,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15891288,1297248,6880032.0
13514,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15892464,1297344,6880032.0
13515,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15893640,1297440,6880032.0
13516,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15894816,1297536,6880032.0
13517,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15895992,1297632,6880032.0
13518,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15897168,1297728,6880032.0
13519,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15898344,1297824,6880032.0
13520,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15899520,1297920,6880032.0
13521,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15900696,1298016,6880032.0
13522,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15901872,1298112,6880032.0
13523,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15903048,1298208,6880032.0
13524,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15904224,1298304,6880032.0
13525,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15905400,1298400,6880032.0
13526,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15906576,1298496,6880032.0
13527,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15907752,1298592,6880032.0
13528,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15908928,1298688,6880032.0
13529,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15910104,1298784,6880032.0
13530,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15911280,1298880,6880032.0
13531,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15912456,1298976,6880032.0
13532,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15913632,1299072,6880032.0
13533,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15914808,1299168,6880032.0
13534,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15915984,1299264,6880032.0
13535,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15917160,1299360,6880032.0
13536,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15918336,1299456,6880032.0
13537,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15919512,1299552,6880032.0
13538,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15920688,1299648,6880032.0
13539,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15921864,1299744,6880032.0
13540,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15923040,1299840,6880032.0
13541,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15924216,1299936,6880032.0
13542,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15925392,1300032,6880032.0
13543,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15926568,1300128,6880032.0
13544,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15927744,1300224,6880032.0
13545,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15928920,1300320,6880032.0
13546,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15930096,1300416,6880032.0
13547,hpc_main,49,49,4,0,1176,1176,96,0,0,2,199,15931272,1300512,6880032.0
13548,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15932448,325152,6912216.0
13549,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15933624,325176,6912216.0
13550,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15934800,325200,6912216.0
13551,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15935976,325224,6912216.0
13552,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15937152,325248,6912216.0
13553,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15938328,325272,6912216.0
13554,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15939504,325296,6912216.0
13555,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15940680,325320,6912216.0
13556,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15941856,325344,6912216.0
13557,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15943032,325368,6912216.0
13558,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15944208,325392,6912216.0
13559,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15945384,325416,6912216.0
13560,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15946560,325440,6912216.0
13561,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15947736,325464,6912216.0
13562,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15948912,325488,6912216.0
13563,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15950088,325512,6912216.0
13564,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15951264,325536,6912216.0
13565,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15952440,325560,6912216.0
13566,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15953616,325584,6912216.0
13567,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15954792,325608,6912216.0
13568,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15955968,325632,6912216.0
13569,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15957144,325656,6912216.0
13570,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15958320,325680,6912216.0
13571,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15959496,325704,6912216.0
13572,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15960672,325728,6912216.0
13573,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15961848,325752,6912216.0
13574,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15963024,325776,6912216.0
13575,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15964200,325800,6912216.0
13576,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15965376,325824,6912216.0
13577,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15966552,325848,6912216.0
13578,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15967728,325872,6912216.0
13579,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15968904,325896,6912216.0
13580,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15970080,325920,6912216.0
13581,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15971256,325944,6912216.0
13582,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15972432,325968,6912216.0
13583,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15973608,325992,6912216.0
13584,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15974784,326016,6912216.0
13585,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15975960,326040,6912216.0
13586,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15977136,326064,6912216.0
13587,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15978312,326088,6912216.0
13588,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15979488,326112,6912216.0
13589,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15980664,326136,6912216.0
13590,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15981840,326160,6912216.0
13591,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15983016,326184,6912216.0
13592,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15984192,326208,6912216.0
13593,hpc_main,49,49,1,0,1176,1176,24,0,0,1,200,15985368,326232,6912216.0
