timestamp,cluster,nodes_owned,nodes_cur_cap,nodes_inuse,nodes_indemand,cores_owned,cores_cur_cap,cores_inuse,cores_indemand,jobs_waiting,jobs_running,jobs_done,work_max,work_cur,work_done
24240,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11635200,1139280.0,3179616.0
24241,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11635680,1139327.0,3179616.0
24242,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11636160,1139374.0,3179616.0
24243,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11636640,1139421.0,3179616.0
24244,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11637120,1139468.0,3179616.0
24245,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11637600,1139515.0,3179616.0
24246,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11638080,1139562.0,3179616.0
24247,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11638560,1139609.0,3179616.0
24248,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11639040,1139656.0,3179616.0
24249,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11639520,1139703.0,3179616.0
24250,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11640000,1139750.0,3179616.0
24251,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11640480,1139797.0,3179616.0
24252,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11640960,1139844.0,3179616.0
24253,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11641440,1139891.0,3179616.0
24254,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11641920,1139938.0,3179616.0
24255,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11642400,1139985.0,3179616.0
24256,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11642880,1140032.0,3179616.0
24257,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11643360,1140079.0,3179616.0
24258,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11643840,1140126.0,3179616.0
24259,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11644320,1140173.0,3179616.0
24260,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11644800,1140220.0,3179616.0
24261,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11645280,1140267.0,3179616.0
24262,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11645760,1140314.0,3179616.0
24263,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11646240,1140361.0,3179616.0
24264,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11646720,1140408.0,3179616.0
24265,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11647200,1140455.0,3179616.0
24266,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11647680,1140502.0,3179616.0
24267,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11648160,1140549.0,3179616.0
24268,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11648640,1140596.0,3179616.0
24269,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11649120,1140643.0,3179616.0
24270,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11649600,1140690.0,3179616.0
24271,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11650080,1140737.0,3179616.0
24272,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11650560,1140784.0,3179616.0
24273,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11651040,1140831.0,3179616.0
24274,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11651520,1140878.0,3179616.0
24275,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11652000,1140925.0,3179616.0
24276,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11652480,1140972.0,3179616.0
24277,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11652960,1141019.0,3179616.0
24278,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11653440,1141066.0,3179616.0
24279,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11653920,1141113.0,3179616.0
24280,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11654400,1141160.0,3179616.0
24281,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11654880,1141207.0,3179616.0
24282,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11655360,1141254.0,3179616.0
24283,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11655840,1141301.0,3179616.0
24284,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11656320,1141348.0,3179616.0
24285,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11656800,1141395.0,3179616.0
24286,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11657280,1141442.0,3179616.0
24287,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11657760,1141489.0,3179616.0
24288,cloud50,20,20,2,12,480,480,47.0,280,106,14,431,11658240,1141536.0,3179616.0
